time,position_x,position_y,position_z
1701072043781,-0.01358377,-0.003918842,-0.01438098
1701072043795,-0.0131667,-0.004006268,-0.01439406
1701072043808,-0.01270141,-0.004127927,-0.01446307
1701072043823,-0.01237519,-0.004128789,-0.01451402
1701072043837,-0.01200959,-0.004175246,-0.0146078
1701072043851,-0.01173803,-0.004189048,-0.01471311
1701072043864,-0.01145244,-0.004123763,-0.01486295
1701072043878,-0.01120843,-0.004089022,-0.01502148
1701072043892,-0.0109294,-0.004031274,-0.01507056
1701072043906,-0.01069672,-0.004006785,-0.01514437
1701072043920,-0.0104695,-0.003937053,-0.01529066
1701072043935,-0.01037987,-0.003845593,-0.01548581
1701072043948,-0.0101629,-0.003753651,-0.01567835
1701072043962,-0.01005901,-0.003690416,-0.01581372
1701072043975,-0.009907868,-0.003610214,-0.01595362
1701072043991,-0.009808838,-0.003562009,-0.01617397
1701072044003,-0.009728011,-0.003532674,-0.01639217
1701072044017,-0.009653762,-0.003540951,-0.01657531
1701072044031,-0.009570442,-0.003567057,-0.01670603
1701072044045,-0.00948777,-0.003570241,-0.01681304
1701072044059,-0.0094193,-0.003518383,-0.01695505
1701072044073,-0.009328395,-0.003457524,-0.01709337
1701072044087,-0.009233508,-0.003407524,-0.01722375
1701072044101,-0.009135179,-0.003339414,-0.01734368
1701072044115,-0.009046212,-0.003274786,-0.01748433
1701072044128,-0.008994184,-0.003215173,-0.01765629
1701072044142,-0.008941859,-0.003146251,-0.01781994
1701072044157,-0.008890752,-0.003115824,-0.01791563
1701072044170,-0.008835603,-0.003075482,-0.01800138
1701072044185,-0.008804053,-0.00301033,-0.01812654
1701072044198,-0.008793686,-0.002909439,-0.01829365
1701072044212,-0.008788601,-0.002829165,-0.01847102
1701072044226,-0.008781672,-0.002775273,-0.01861826
1701072044240,-0.008786317,-0.002712762,-0.01877472
1701072044254,-0.008787178,-0.002668397,-0.01892894
1701072044268,-0.008780781,-0.00266801,-0.01908072
1701072044282,-0.008739073,-0.002704979,-0.01920645
1701072044296,-0.008626953,-0.002821877,-0.01925687
1701072044309,-0.008508246,-0.002970092,-0.01930379
1701072044323,-0.008449659,-0.003109784,-0.01936962
1701072044337,-0.008405581,-0.003265738,-0.01945143
1701072044351,-0.008322377,-0.003452985,-0.01948359
1701072044365,-0.008228336,-0.003624151,-0.01947215
1701072044379,-0.008127116,-0.003805561,-0.01942967
1701072044392,-0.008055434,-0.003970194,-0.01940481
1701072044407,-0.007988635,-0.00416005,-0.0193817
1701072044421,-0.007872738,-0.00438292,-0.0193153
1701072044434,-0.007759079,-0.004607618,-0.01923104
1701072044448,-0.007660199,-0.004812913,-0.01915365
1701072044462,-0.007588401,-0.00496328,-0.01908805
1701072044476,-0.007520318,-0.005128779,-0.01901814
1701072044491,-0.007423114,-0.005339008,-0.01890687
1701072044505,-0.007299695,-0.005595806,-0.01878433
1701072044518,-0.007185023,-0.005866101,-0.01864658
1701072044531,-0.007066753,-0.006130295,-0.01850036
1701072044545,-0.006881747,-0.006641199,-0.01831437
1701072044559,-0.006713748,-0.007181751,-0.01810474
1701072044573,-0.006564263,-0.007842177,-0.01788804
1701072044588,-0.006343286,-0.008582502,-0.01768317
1701072044601,-0.006140031,-0.0093884,-0.01752521
1701072044616,-0.005960919,-0.01028018,-0.01732748
1701072044629,-0.005772829,-0.0111541,-0.01710489
1701072044643,-0.005597483,-0.01195149,-0.01688688
1701072044657,-0.005427517,-0.01263268,-0.01662492
1701072044672,-0.005294453,-0.01318845,-0.01635781
1701072044685,-0.005174153,-0.01371075,-0.01613636
1701072044698,-0.005019661,-0.01426276,-0.01594657
1701072044712,-0.004945524,-0.01472142,-0.01577299
1701072044726,-0.004922215,-0.01516995,-0.01566139
1701072044740,-0.004975531,-0.01548208,-0.01558375
1701072044754,-0.005057354,-0.01571313,-0.01555909
1701072044770,-0.005223408,-0.0158362,-0.01554146
1701072044783,-0.005293742,-0.01605408,-0.0155198
1701072044796,-0.00549002,-0.01607138,-0.01559316
1701072044810,-0.00569243,-0.01604807,-0.0156916
1701072044824,-0.005793743,-0.01603787,-0.01575891
1701072044838,-0.005884714,-0.01604342,-0.01582911
1701072044852,-0.006040614,-0.0159836,-0.01594584
1701072044865,-0.006252695,-0.01588945,-0.01612174
1701072044879,-0.006469343,-0.01578828,-0.0162934
1701072044893,-0.00667657,-0.01569989,-0.01645573
1701072044907,-0.006881244,-0.01564872,-0.01663755
1701072044921,-0.007062089,-0.0156294,-0.01686435
1701072044935,-0.007222269,-0.01563604,-0.01710219
1701072044949,-0.007345475,-0.01566394,-0.01738772
1701072044963,-0.007366259,-0.01578227,-0.01774896
1701072044977,-0.007403001,-0.0158252,-0.01807177
1701072044991,-0.007496297,-0.01582322,-0.01840362
1701072045004,-0.007542685,-0.01585504,-0.01876668
1701072045018,-0.007647544,-0.01576274,-0.01912142
1701072045032,-0.007694494,-0.01566652,-0.0195044
1701072045046,-0.00774112,-0.01554598,-0.01991687
1701072045060,-0.00779387,-0.01539135,-0.02031326
1701072045074,-0.007811345,-0.01521949,-0.02072433
1701072045088,-0.007800356,-0.01492007,-0.02115491
1701072045102,-0.007761467,-0.01456609,-0.0215913
1701072045116,-0.007736191,-0.01416895,-0.02199499
1701072045129,-0.007790711,-0.01368332,-0.02233551
1701072045144,-0.00788236,-0.01318775,-0.02269382
1701072045157,-0.008052815,-0.01255774,-0.02303619
1701072045171,-0.008148991,-0.01189752,-0.02333802
1701072045186,-0.008290298,-0.01123801,-0.02366483
1701072045199,-0.008407295,-0.01054873,-0.02398871
1701072045213,-0.008593947,-0.00986548,-0.02433977
1701072045227,-0.008633297,-0.009230831,-0.02476129
1701072045242,-0.008730292,-0.008582843,-0.02516781
1701072045255,-0.008897103,-0.00796981,-0.0255224
1701072045269,-0.0091144,-0.007405547,-0.02583734
1701072045283,-0.009269726,-0.006766648,-0.0261676
1701072045296,-0.009411991,-0.006095799,-0.02653211
1701072045310,-0.00959048,-0.005502045,-0.0268993
1701072045324,-0.009737238,-0.004912572,-0.02718707
1701072045338,-0.00994464,-0.004422886,-0.02751403
1701072045352,-0.01009141,-0.003948353,-0.02782567
1701072045366,-0.01015516,-0.003498529,-0.02818621
1701072045380,-0.010209,-0.003048653,-0.02851402
1701072045394,-0.01027516,-0.002607307,-0.02875197
1701072045408,-0.01036666,-0.0020901,-0.02895468
1701072045422,-0.01037063,-0.001604545,-0.02917818
1701072045435,-0.01035435,-0.001175977,-0.02940178
1701072045449,-0.0103549,-0.0007430976,-0.02959698
1701072045463,-0.01030391,-0.0004123054,-0.02978479
1701072045477,-0.01022168,-5.208072e-05,-0.02992412
1701072045491,-0.01005025,0.0003434801,-0.03014749
1701072045505,-0.009846974,0.00075067,-0.03037229
1701072045519,-0.009670418,0.001140029,-0.03054087
1701072045533,-0.009480033,0.001450314,-0.0306694
1701072045547,-0.009294201,0.001717242,-0.03080674
1701072045560,-0.009084359,0.001932693,-0.03099158
1701072045574,-0.008819479,0.002207049,-0.03111746
1701072045588,-0.008582331,0.002413182,-0.03120282
1701072045602,-0.008335032,0.00259665,-0.03125228
1701072045616,-0.008050896,0.002758993,-0.03130538
1701072045630,-0.007783428,0.002939415,-0.03131464
1701072045644,-0.007531807,0.003210514,-0.03133956
1701072045658,-0.007253062,0.003471331,-0.0313434
1701072045672,-0.006984692,0.003680832,-0.03138103
1701072045687,-0.006753732,0.003848132,-0.0314395
1701072045700,-0.006540984,0.004010614,-0.03150535
1701072045714,-0.006283831,0.004210141,-0.03158713
1701072045728,-0.006113172,0.004427716,-0.03167686
1701072045742,-0.00597214,0.004693818,-0.03175934
1701072045755,-0.005844951,0.004989843,-0.03186223
1701072045769,-0.005739532,0.005267046,-0.03200648
1701072045784,-0.005636971,0.005563489,-0.03212201
1701072045797,-0.005596254,0.005805515,-0.03219663
1701072045811,-0.005525064,0.006027566,-0.03227375
1701072045825,-0.005498257,0.006210395,-0.03235609
1701072045840,-0.005537845,0.006293655,-0.03245899
1701072045854,-0.005582038,0.006381347,-0.03259043
1701072045866,-0.005652167,0.006478181,-0.0327533
1701072045880,-0.005746234,0.006556578,-0.0329082
1701072045894,-0.005863298,0.006652243,-0.03306931
1701072045908,-0.00599372,0.006741454,-0.03321712
1701072045922,-0.006101076,0.006829182,-0.03337208
1701072045936,-0.006202474,0.006913725,-0.03352081
1701072045951,-0.006284341,0.007001614,-0.03364904
1701072045964,-0.00635663,0.007050977,-0.03377661
1701072045977,-0.006430324,0.007094427,-0.033917
1701072045992,-0.006502304,0.007157174,-0.03409914
1701072046006,-0.006580114,0.007198686,-0.03429489
1701072046020,-0.006697424,0.00720401,-0.03457362
1701072046033,-0.006819271,0.007229886,-0.03485817
1701072046047,-0.006894957,0.007257869,-0.03512141
1701072046061,-0.006958067,0.007328556,-0.03538023
1701072046075,-0.007001176,0.007359494,-0.0356288
1701072046089,-0.007025205,0.007363625,-0.03588181
1701072046104,-0.007036548,0.00735558,-0.03615573
1701072046117,-0.007062882,0.00736027,-0.03647319
1701072046130,-0.007094,0.007442431,-0.03676282
1701072046144,-0.007062666,0.007487685,-0.03708949
1701072046158,-0.007108282,0.007571105,-0.03738887
1701072046172,-0.007093158,0.00760413,-0.03770847
1701072046186,-0.007140357,0.00771161,-0.03804995
1701072046200,-0.00712784,0.00779713,-0.03840047
1701072046214,-0.007150568,0.007918579,-0.03868246
1701072046228,-0.007187612,0.008057389,-0.0389598
1701072046241,-0.007134821,0.008153637,-0.03930686
1701072046256,-0.007130105,0.008192785,-0.03967951
1701072046269,-0.007082563,0.008265651,-0.04004043
1701072046284,-0.007022966,0.008312027,-0.04039494
1701072046297,-0.006979857,0.008349903,-0.04069052
1701072046311,-0.006912272,0.008415718,-0.0409852
1701072046325,-0.006814148,0.00846882,-0.04137247
1701072046339,-0.006697398,0.008472289,-0.04175254
1701072046353,-0.00654142,0.00854147,-0.0421423
1701072046367,-0.006421786,0.008623969,-0.04253944
1701072046381,-0.006227676,0.008690154,-0.04293672
1701072046394,-0.00608933,0.00875814,-0.0433105
1701072046409,-0.005917951,0.008814421,-0.04369336
1701072046423,-0.005774643,0.008884781,-0.04403383
1701072046436,-0.00560911,0.008941837,-0.04435981
1701072046451,-0.005438931,0.009065511,-0.04469216
1701072046465,-0.00524905,0.009127542,-0.04505952
1701072046478,-0.005076841,0.009198454,-0.04540861
1701072046492,-0.004867259,0.009283343,-0.04573858
1701072046506,-0.004710753,0.009334559,-0.04605963
1701072046520,-0.004502054,0.009410979,-0.04638439
1701072046534,-0.004324712,0.00949946,-0.04668877
1701072046548,-0.004143298,0.009577548,-0.04697179
1701072046561,-0.003990229,0.009675087,-0.04721189
1701072046576,-0.003867686,0.009760249,-0.04743057
1701072046589,-0.003725119,0.009831976,-0.0476958
1701072046603,-0.003529459,0.009865632,-0.04795147
1701072046618,-0.003369529,0.009909128,-0.0482103
1701072046631,-0.003263224,0.009909024,-0.04844541
1701072046645,-0.003071688,0.009953875,-0.04868805
1701072046659,-0.002928562,0.009956742,-0.04887654
1701072046673,-0.002799023,0.00998183,-0.0490413
1701072046687,-0.002695914,0.009991264,-0.04917205
1701072046700,-0.00261455,0.01003177,-0.04925719
1701072046714,-0.00254216,0.01008184,-0.04934501
1701072046728,-0.002451863,0.01011629,-0.04943425
1701072046742,-0.002361163,0.01014,-0.04951258
1701072046756,-0.002275366,0.01019448,-0.04959267
1701072046770,-0.002213094,0.01026985,-0.04966092
1701072046785,-0.002168156,0.01033117,-0.04970798
1701072046798,-0.002136763,0.01037953,-0.04971853
1701072046811,-0.00212381,0.01041976,-0.04971959
1701072046827,-0.002153818,0.01046378,-0.04969876
1701072046839,-0.002211723,0.01048353,-0.04966135
1701072046854,-0.002266329,0.01046715,-0.04962116
1701072046867,-0.00233078,0.01045828,-0.04955398
1701072046881,-0.002417892,0.01044302,-0.04947805
1701072046895,-0.002515309,0.01045441,-0.04942539
1701072046908,-0.002633113,0.01046133,-0.04935266
1701072046922,-0.002771817,0.01044488,-0.04922909
1701072046936,-0.002910905,0.01040601,-0.04906171
1701072046951,-0.003082719,0.01036772,-0.04887329
1701072046963,-0.003284343,0.01034899,-0.04865709
1701072046977,-0.003492497,0.01033201,-0.04841436
1701072046991,-0.003664944,0.01031089,-0.04810304
1701072047005,-0.003829289,0.01031653,-0.04781021
1701072047019,-0.004034165,0.01029647,-0.04755855
1701072047035,-0.004198935,0.0103143,-0.04730014
1701072047049,-0.004428152,0.01028374,-0.04701994
1701072047062,-0.004583526,0.01026809,-0.04666055
1701072047075,-0.004723411,0.01024437,-0.04625764
1701072047089,-0.004944663,0.01023359,-0.04587678
1701072047102,-0.005120303,0.01024068,-0.0454436
1701072047116,-0.005314399,0.01023958,-0.04499768
1701072047130,-0.005476903,0.01019976,-0.04454028
1701072047144,-0.005618043,0.01020036,-0.0440684
1701072047158,-0.005812924,0.01023859,-0.04363646
1701072047172,-0.006034039,0.01027487,-0.04319852
1701072047186,-0.006205399,0.01027774,-0.04269546
1701072047199,-0.006371725,0.01029101,-0.04214269
1701072047213,-0.006551571,0.01030749,-0.04155774
1701072047227,-0.006779585,0.0103575,-0.04092758
1701072047241,-0.007027555,0.01041125,-0.0402866
1701072047255,-0.007223506,0.01046335,-0.03963778
1701072047270,-0.007454906,0.01052881,-0.03899072
1701072047283,-0.007638611,0.01058526,-0.0383202
1701072047296,-0.007874053,0.0106398,-0.03768916
1701072047310,-0.008101236,0.01064169,-0.03705296
1701072047324,-0.008344863,0.01074769,-0.03627358
1701072047339,-0.008598581,0.01076061,-0.03545609
1701072047352,-0.008861955,0.01083672,-0.03458887
1701072047366,-0.00920685,0.01085823,-0.0336561
1701072047380,-0.009543762,0.01087129,-0.03270231
1701072047394,-0.009851668,0.01088687,-0.03176068
1701072047408,-0.0101849,0.01090987,-0.03074642
1701072047422,-0.01052293,0.01086467,-0.02976944
1701072047435,-0.01085296,0.01085694,-0.02871765
1701072047449,-0.01118214,0.01081962,-0.02763611
1701072047463,-0.01152778,0.01080512,-0.02645156
1701072047477,-0.01190883,0.01078735,-0.02522325
1701072047491,-0.01227935,0.01070248,-0.0239452
1701072047505,-0.01275032,0.0106484,-0.02259721
1701072047519,-0.01318621,0.01052292,-0.02125046
1701072047533,-0.01357386,0.0104778,-0.01988412
1701072047546,-0.01396851,0.01045001,-0.01847137
1701072047560,-0.01437978,0.01029999,-0.01708631
1701072047574,-0.01481006,0.0102008,-0.01563084
1701072047588,-0.01522799,0.01010778,-0.01412067
1701072047603,-0.0156961,0.01008755,-0.01252704
1701072047616,-0.01615693,0.009997352,-0.01089711
1701072047630,-0.01668057,0.009953864,-0.009190595
1701072047644,-0.01718041,0.009877151,-0.007448135
1701072047658,-0.01768044,0.009796122,-0.005684801
1701072047672,-0.01815948,0.009715595,-0.003892911
