"t","x","y","z","Absolute"
2.584832221E1,-1.020877075E-1,8.187973022E-2,9.829309845E0,9.830180986E0
2.585836421E1,-1.086740112E-1,7.888595581E-2,9.842183075E0,9.843099142E0
2.586840521E1,-1.062789917E-1,7.334747314E-2,9.838889923E0,9.839737293E0
2.587844721E1,-1.068777466E-1,7.619155884E-2,9.832453308E0,9.833329348E0
2.588848821E1,-1.037342834E-1,6.706054688E-2,9.838440857E0,9.839216250E0
2.589853021E1,-1.035845947E-1,6.960525513E-2,9.832453308E0,9.833245279E0
2.590857121E1,-9.939331055E-2,7.035369873E-2,9.832752686E0,9.833506701E0
2.591861321E1,-9.565109253E-2,6.406677246E-2,9.843081207E0,9.843754433E0
2.592865421E1,-1.037342834E-1,7.200027466E-2,9.825118561E0,9.825929960E0
2.593869621E1,-1.169068909E-1,7.499404907E-2,9.822424164E0,9.823406119E0
2.594873721E1,-1.088237000E-1,7.185058594E-2,9.835596771E0,9.836461201E0
2.595877921E1,-1.100212097E-1,7.289840698E-2,9.840985565E0,9.841870541E0
2.596882021E1,-1.131646729E-1,7.469467163E-2,9.831405487E0,9.832340484E0
2.597886221E1,-1.088237000E-1,7.379653931E-2,9.837542725E0,9.838421387E0
2.598890421E1,-9.999206543E-2,7.783813477E-2,9.837093658E0,9.837909780E0
2.599894521E1,-1.013392639E-1,6.481521606E-2,9.836943970E0,9.837679468E0
2.600898721E1,-1.085243225E-1,7.274871826E-2,9.835746460E0,9.836614170E0
2.601902821E1,-1.131646729E-1,6.915618896E-2,9.842632141E0,9.843525602E0
2.602907021E1,-1.115180969E-1,6.885681152E-2,9.842632141E0,9.843504712E0
2.603911121E1,-1.124162292E-1,7.364685059E-2,9.837692413E0,9.838610333E0
2.604915321E1,-1.022373962E-1,7.694000244E-2,9.831854553E0,9.832687130E0
2.605919421E1,-1.017883301E-1,7.828720093E-2,9.821825409E0,9.822664817E0
2.606923621E1,-1.019380188E-1,7.873626709E-2,9.833800507E0,9.834644028E0
2.607927721E1,-1.029858398E-1,7.768844604E-2,9.839788055E0,9.840633646E0
2.608931921E1,-1.055305481E-1,7.783813477E-2,9.836794281E0,9.837668281E0
2.609936121E1,-1.203497314E-1,7.095245361E-2,9.839189301E0,9.840181116E0
2.610940221E1,-1.070274353E-1,7.050338745E-2,9.829160156E0,9.829995675E0
2.611944421E1,-1.104702759E-1,7.050338745E-2,9.833351440E0,9.834224675E0
2.612948521E1,-1.101708984E-1,6.975494385E-2,9.835746460E0,9.836610788E0
2.613952721E1,-1.188528442E-1,8.187973022E-2,9.847122803E0,9.848180430E0
2.614956821E1,-1.152603149E-1,7.903564453E-2,9.844578094E0,9.845570041E0
2.615961021E1,-1.125659180E-1,7.918533325E-2,9.840835876E0,9.841798217E0
2.616965121E1,-1.071771240E-1,6.840774536E-2,9.837093658E0,9.837915338E0
2.617969321E1,-1.088237000E-1,6.990463257E-2,9.837243347E0,9.838093612E0
2.618973421E1,-1.083746338E-1,7.349716187E-2,9.828860779E0,9.829733013E0
2.619977621E1,-1.082249451E-1,6.840774536E-2,9.825717316E0,9.826551431E0
2.620981721E1,-1.007405090E-1,6.735992432E-2,9.837842102E0,9.838588478E0
2.621985921E1,-1.089733887E-1,6.975494385E-2,9.832004242E0,9.832855555E0
2.622990021E1,-1.178050232E-1,7.574249268E-2,9.829010468E0,9.830008226E0
2.623994221E1,-1.113684082E-1,6.646179199E-2,9.835147705E0,9.836002769E0
2.624998421E1,-1.122665405E-1,7.529342651E-2,9.829010468E0,9.829939962E0
2.626002521E1,-1.122665405E-1,7.978408813E-2,9.829459534E0,9.830424406E0
2.627006721E1,-1.131646729E-1,7.843688965E-2,9.836345215E0,9.837308869E0
2.628010821E1,-1.146615601E-1,8.352630615E-2,9.836943970E0,9.837966791E0
2.629015021E1,-1.074765015E-1,8.023315430E-2,9.840835876E0,9.841749809E0
2.630019121E1,-1.161584473E-1,7.559280396E-2,9.840835876E0,9.841811714E0
2.631023321E1,-1.176553345E-1,6.421646118E-2,9.842332764E0,9.843245438E0
2.632027421E1,-1.086740112E-1,5.897735596E-2,9.846224670E0,9.847000997E0
2.633031621E1,-1.152603149E-1,6.376739502E-2,9.839638367E0,9.840520027E0
2.634035721E1,-1.182540894E-1,6.855743408E-2,9.849218445E0,9.850166908E0
2.635039921E1,-1.103205872E-1,7.634124756E-2,9.840386810E0,9.841301296E0
2.636044021E1,-1.062789917E-1,7.050338745E-2,9.836045837E0,9.836872657E0
2.637048221E1,-1.179547119E-1,7.948471069E-2,9.839638367E0,9.840666356E0
2.638052421E1,-1.089733887E-1,8.113128662E-2,9.835297394E0,9.836235678E0
2.639056521E1,-1.020877075E-1,8.427474976E-2,9.830657043E0,9.831548303E0
2.640060721E1,-1.037342834E-1,9.026229858E-2,9.827962646E0,9.828924553E0
2.641064821E1,-1.107696533E-1,7.828720093E-2,9.844428406E0,9.845362839E0
2.642069021E1,-9.939331055E-2,6.810836792E-2,9.842931519E0,9.843668963E0
2.643073121E1,-1.067280579E-1,6.182144165E-2,9.830956421E0,9.831730108E0
2.644077321E1,-1.146615601E-1,6.616241455E-2,9.831255798E0,9.832147035E0
2.645081421E1,-1.085243225E-1,6.077362061E-2,9.831405487E0,9.832192269E0
2.646085621E1,-1.127156067E-1,6.795867920E-2,9.832602997E0,9.833483863E0
2.647089721E1,-1.116677856E-1,7.768844604E-2,9.831704865E0,9.832645917E0
2.648093921E1,-1.178050232E-1,7.155120850E-2,9.828112335E0,9.829078780E0
2.649098121E1,-1.037342834E-1,8.202941895E-2,9.834099884E0,9.834989078E0
2.650102221E1,-1.047821045E-1,8.906478882E-2,9.821825409E0,9.822788107E0
2.651106421E1,-1.136137390E-1,8.801696777E-2,9.826016693E0,9.827067677E0
2.652110521E1,-1.070274353E-1,7.454498291E-2,9.842183075E0,9.843047267E0
2.653114721E1,-1.047821045E-1,6.676116943E-2,9.837991791E0,9.838776287E0
2.654118821E1,-1.056802368E-1,6.331832886E-2,9.841584320E0,9.842355381E0
2.655123021E1,-1.017883301E-1,6.556365967E-2,9.840087433E0,9.840832289E0
2.656127121E1,-1.071771240E-1,6.855743408E-2,9.845925293E0,9.846747277E0
2.657131321E1,-1.190025330E-1,7.619155884E-2,9.830357666E0,9.831373180E0
2.658135421E1,-1.079255676E-1,7.319778442E-2,9.835147705E0,9.836012211E0
2.659139621E1,-1.124162292E-1,7.349716187E-2,9.842632141E0,9.843548481E0
2.660143721E1,-1.202000427E-1,8.053253174E-2,9.829459534E0,9.830524313E0
2.661147921E1,-1.056802368E-1,8.098159790E-2,9.838141479E0,9.839042337E0
2.662152121E1,-1.091230774E-1,7.783813477E-2,9.839488678E0,9.840401621E0
2.663156221E1,-1.127156067E-1,6.990463257E-2,9.835746460E0,9.836640681E0
2.664160421E1,-1.121168518E-1,6.586303711E-2,9.836943970E0,9.837803352E0
2.665164521E1,-1.101708984E-1,6.511459351E-2,9.835746460E0,9.836578977E0
2.666168721E1,-1.067280579E-1,5.987548828E-2,9.837393036E0,9.838154181E0
2.667172821E1,-1.082249451E-1,6.346801758E-2,9.835447083E0,9.836247259E0
2.668177021E1,-1.083746338E-1,6.840774536E-2,9.832602997E0,9.833438177E0
2.669181121E1,-1.080752563E-1,7.723937988E-2,9.839039612E0,9.839936314E0
2.670185650E1,-1.001417542E-1,7.259902954E-2,9.843979340E0,9.844756382E0
2.671189750E1,-9.535171509E-2,8.412506104E-2,9.834099884E0,9.834921937E0
2.672193950E1,-1.136137390E-1,7.559280396E-2,9.831555176E0,9.832502201E0
2.673198050E1,-1.163081360E-1,8.442443848E-2,9.838889923E0,9.839939532E0
2.674202250E1,-1.059796143E-1,7.634124756E-2,9.837692413E0,9.838559431E0
2.675206450E1,-1.140628052E-1,6.421646118E-2,9.841584320E0,9.842454775E0
2.676210550E1,-1.128652954E-1,6.915618896E-2,9.846074982E0,9.846964695E0
2.677214750E1,-1.121168518E-1,6.526428223E-2,9.834848328E0,9.835703902E0
2.678218850E1,-1.062789917E-1,7.499404907E-2,9.832153931E0,9.833014301E0
2.679223050E1,-1.112187195E-1,7.694000244E-2,9.844129028E0,9.845057932E0
2.680227150E1,-9.864486694E-2,8.068222046E-2,9.841135254E0,9.841960349E0
2.681231350E1,-1.077758789E-1,7.499404907E-2,9.827962646E0,9.828839684E0
2.682235450E1,-1.049317932E-1,7.244934082E-2,9.839788055E0,9.840614237E0
2.683239650E1,-1.038839722E-1,8.158035278E-2,9.837093658E0,9.837980427E0
2.684243750E1,-1.101708984E-1,7.514373779E-2,9.837991791E0,9.838895603E0
2.685247950E1,-1.167572021E-1,7.499404907E-2,9.825717316E0,9.826697162E0
2.686252150E1,-1.122665405E-1,7.020401001E-2,9.833351440E0,9.834242875E0
2.687256250E1,-1.172062683E-1,6.855743408E-2,9.822274475E0,9.823212982E0
2.688260450E1,-1.101708984E-1,6.661148071E-2,9.839638367E0,9.840480573E0
2.689264550E1,-1.113684082E-1,7.738906860E-2,9.834848328E0,9.835783325E0
2.690268750E1,-1.074765015E-1,7.858657837E-2,9.832902374E0,9.833803748E0
2.691272850E1,-1.028361511E-1,7.933502197E-2,9.836794281E0,9.837651704E0
2.692277050E1,-1.004411316E-1,7.319778442E-2,9.837393036E0,9.838178087E0
2.693281150E1,-1.106199646E-1,7.065307617E-2,9.842332764E0,9.843207956E0
2.694285350E1,-1.064286804E-1,7.813751221E-2,9.835147705E0,9.836033902E0
2.695289450E1,-1.073268127E-1,7.364685059E-2,9.832153931E0,9.833015500E0
2.696293650E1,-1.128652954E-1,7.155120850E-2,9.839937744E0,9.840845134E0
2.697297750E1,-1.103205872E-1,7.289840698E-2,9.853110352E0,9.853997585E0
2.698301950E1,-1.137634277E-1,7.334747314E-2,9.833052063E0,9.833983671E0
2.699306150E1,-1.127156067E-1,6.960525513E-2,9.832602997E0,9.833495380E0
2.700310250E1,-1.073268127E-1,7.065307617E-2,9.841883698E0,9.842722470E0
2.701314450E1,-1.094224548E-1,7.200027466E-2,9.829010468E0,9.829883218E0
2.702318550E1,-1.091230774E-1,7.214996338E-2,9.839937744E0,9.840807298E0
2.703322750E1,-1.055305481E-1,7.005432129E-2,9.839638367E0,9.840453622E0
2.704326850E1,-1.134640503E-1,6.750961304E-2,9.829160156E0,9.830046847E0
2.705331050E1,-1.133143616E-1,7.394622803E-2,9.833501129E0,9.834431994E0
2.706335150E1,-1.088237000E-1,7.873626709E-2,9.839189301E0,9.840106102E0
2.707339350E1,-1.014889526E-1,8.202941895E-2,9.838440857E0,9.839306242E0
2.708343450E1,-1.064286804E-1,7.619155884E-2,9.830207977E0,9.831079345E0
2.709347650E1,-1.074765015E-1,7.244934082E-2,9.842033386E0,9.842886837E0
2.710351750E1,-1.034349060E-1,7.289840698E-2,9.839488678E0,9.840302353E0
2.711355950E1,-1.106199646E-1,7.813751221E-2,9.836794281E0,9.837726565E0
2.712360150E1,-1.076261902E-1,7.394622803E-2,9.840985565E0,9.841851875E0
2.713364250E1,-1.047821045E-1,7.050338745E-2,9.832902374E0,9.833713394E0
2.714368450E1,-1.062789917E-1,7.065307617E-2,9.830806732E0,9.831635067E0
2.715372550E1,-1.119671631E-1,7.589218140E-2,9.844727783E0,9.845656981E0
2.716376750E1,-1.122665405E-1,7.753875732E-2,9.834698639E0,9.835645040E0
2.717380850E1,-1.092727661E-1,7.873626709E-2,9.837243347E0,9.838165307E0
2.718385050E1,-1.079255676E-1,7.259902954E-2,9.846524048E0,9.847383123E0
2.719389150E1,-1.092727661E-1,7.469467163E-2,9.847422180E0,9.848311704E0
2.720393350E1,-1.035845947E-1,7.334747314E-2,9.843380585E0,9.844198848E0
2.721397450E1,-1.070274353E-1,7.753875732E-2,9.837393036E0,9.838280788E0
2.722401650E1,-1.026864624E-1,6.795867920E-2,9.830207977E0,9.830979187E0
2.723405850E1,-1.055305481E-1,5.882766724E-2,9.829609222E0,9.830351716E0
2.724409950E1,-1.067280579E-1,6.541397095E-2,9.831255798E0,9.832052707E0
2.725414150E1,-1.058299255E-1,6.092330933E-2,9.835297394E0,9.836055431E0
2.726418250E1,-1.086740112E-1,6.930587769E-2,9.837093658E0,9.837938046E0
2.727422450E1,-1.125659180E-1,7.334747314E-2,9.847122803E0,9.848039319E0
2.728426550E1,-1.083746338E-1,7.559280396E-2,9.833950195E0,9.834837862E0
2.729430750E1,-1.088237000E-1,8.382568359E-2,9.839189301E0,9.840148141E0
2.730434850E1,-1.058299255E-1,7.619155884E-2,9.828860779E0,9.829725802E0
2.731439050E1,-1.104702759E-1,7.963439941E-2,9.836794281E0,9.837736886E0
2.732443150E1,-1.074765015E-1,7.604187012E-2,9.832004242E0,9.832885689E0
2.733447350E1,-1.058299255E-1,7.664062500E-2,9.836943970E0,9.837811770E0
2.734451550E1,-1.134640503E-1,6.900650024E-2,9.836195526E0,9.837091969E0
2.735455650E1,-1.062789917E-1,6.706054688E-2,9.831555176E0,9.832358289E0
2.736459850E1,-1.053808594E-1,6.316864014E-2,9.831704865E0,9.832472525E0
2.737463950E1,-1.094224548E-1,7.349716187E-2,9.834399261E0,9.835282606E0
2.738468150E1,-1.040336609E-1,7.394622803E-2,9.831405487E0,9.832233973E0
2.739472250E1,-1.128652954E-1,7.454498291E-2,9.826316071E0,9.827246972E0
2.740476450E1,-1.172062683E-1,7.634124756E-2,9.837093658E0,9.838088073E0
2.741480550E1,-1.083746338E-1,7.095245361E-2,9.838740234E0,9.839592914E0
2.742484750E1,-1.124162292E-1,8.247848511E-2,9.839638367E0,9.840626164E0
2.743488850E1,-1.113684082E-1,8.517288208E-2,9.831405487E0,9.832405158E0
2.744493050E1,-1.062789917E-1,7.050338745E-2,9.846673737E0,9.847499664E0
2.745497250E1,-1.128652954E-1,6.750961304E-2,9.837692413E0,9.838571448E0
2.746501350E1,-1.101708984E-1,7.035369873E-2,9.835297394E0,9.836166026E0
2.747505550E1,-1.068777466E-1,7.499404907E-2,9.839189301E0,9.840055541E0
2.748509650E1,-1.061293030E-1,8.083190918E-2,9.831854553E0,9.832759591E0
2.749513850E1,-1.001417542E-1,7.708969116E-2,9.839189301E0,9.840000878E0
2.750517950E1,-1.032852173E-1,7.334747314E-2,9.833201752E0,9.834017713E0
2.751522150E1,-1.113684082E-1,7.364685059E-2,9.824819183E0,9.825726373E0
2.752526250E1,-1.047821045E-1,7.768844604E-2,9.838440857E0,9.839305528E0
2.753530450E1,-1.071771240E-1,6.616241455E-2,9.850266266E0,9.851071511E0
2.754534550E1,-1.094224548E-1,7.200027466E-2,9.832602997E0,9.833475429E0
2.755538750E1,-1.079255676E-1,7.140151978E-2,9.832602997E0,9.833454520E0
2.756542850E1,-1.136137390E-1,7.349716187E-2,9.831255798E0,9.832186964E0
2.757547050E1,-1.065783691E-1,7.933502197E-2,9.844877472E0,9.845773988E0
2.758551250E1,-1.029858398E-1,7.948471069E-2,9.842632141E0,9.843491828E0
2.759555350E1,-1.025367737E-1,7.738906860E-2,9.846673737E0,9.847511692E0
2.760559550E1,-1.059796143E-1,6.975494385E-2,9.843679962E0,9.844497581E0
2.761563650E1,-1.056802368E-1,7.035369873E-2,9.837842102E0,9.838661249E0
2.762567850E1,-1.074765015E-1,7.200027466E-2,9.834698639E0,9.835549428E0
2.763571950E1,-1.131646729E-1,7.185058594E-2,9.839937744E0,9.840850754E0
2.764576150E1,-1.059796143E-1,6.960525513E-2,9.836345215E0,9.837162383E0
2.765580250E1,-1.050814819E-1,7.529342651E-2,9.830357666E0,9.831207609E0
2.766584450E1,-1.116677856E-1,7.080276489E-2,9.837991791E0,9.838880282E0
2.767588550E1,-1.085243225E-1,7.723937988E-2,9.846074982E0,9.846975982E0
2.768592750E1,-1.182540894E-1,7.933502197E-2,9.829459534E0,9.830490975E0
2.769596621E1,-1.055305481E-1,7.708969116E-2,9.828711090E0,9.829579910E0
2.770600721E1,-1.104702759E-1,7.050338745E-2,9.821526031E0,9.822400317E0
2.771604921E1,-1.157093811E-1,6.586303711E-2,9.833351440E0,9.834252750E0
2.772609021E1,-1.083746338E-1,7.649093628E-2,9.832453308E0,9.833348056E0
2.773613221E1,-1.107696533E-1,7.679031372E-2,9.846973114E0,9.847895520E0
2.774617321E1,-1.118174744E-1,6.960525513E-2,9.838889923E0,9.839771489E0
2.775621521E1,-1.097218323E-1,7.334747314E-2,9.837393036E0,9.838278329E0
2.776625621E1,-1.070274353E-1,7.664062500E-2,9.833650818E0,9.834531868E0
2.777629821E1,-1.022373962E-1,7.828720093E-2,9.829908600E0,9.830751978E0
2.778633921E1,-1.041833496E-1,6.795867920E-2,9.834848328E0,9.835634915E0
2.779638121E1,-1.074765015E-1,7.080276489E-2,9.852212219E0,9.853052818E0
2.780642221E1,-1.124162292E-1,7.738906860E-2,9.837243347E0,9.838190034E0
2.781646421E1,-1.184037781E-1,6.900650024E-2,9.843230896E0,9.844184873E0
2.782650621E1,-1.121168518E-1,6.960525513E-2,9.840835876E0,9.841720674E0
2.783654721E1,-1.065783691E-1,7.409591675E-2,9.840985565E0,9.841841598E0
2.784658921E1,-1.005908203E-1,7.364685059E-2,9.833351440E0,9.834141697E0
2.785663021E1,-1.103205872E-1,7.514373779E-2,9.831704865E0,9.832610933E0
2.786667221E1,-1.058299255E-1,8.143066406E-2,9.836045837E0,9.836952203E0
2.787671321E1,-1.113684082E-1,7.828720093E-2,9.831106110E0,9.832048573E0
2.788675521E1,-1.107696533E-1,7.514373779E-2,9.840536499E0,9.841446798E0
2.789679621E1,-1.107696533E-1,6.990463257E-2,9.834548950E0,9.835421172E0
2.790683821E1,-1.092727661E-1,6.795867920E-2,9.831555176E0,9.832397271E0
2.791687921E1,-1.130149841E-1,7.738906860E-2,9.834399261E0,9.835353084E0
2.792692121E1,-1.170565796E-1,7.035369873E-2,9.831405487E0,9.832354028E0
2.793696321E1,-1.088237000E-1,7.185058594E-2,9.843829651E0,9.844693357E0
2.794700421E1,-1.136137390E-1,8.173004150E-2,9.834249573E0,9.835245424E0
2.795704621E1,-1.082249451E-1,7.933502197E-2,9.839638367E0,9.840553332E0
2.796708721E1,-1.112187195E-1,7.259902954E-2,9.839039612E0,9.839936011E0
2.797712921E1,-1.125659180E-1,7.170089722E-2,9.838440857E0,9.839346045E0
2.798717021E1,-1.139131165E-1,7.214996338E-2,9.837093658E0,9.838017761E0
2.799721221E1,-1.167572021E-1,7.259902954E-2,9.832004242E0,9.832965487E0
2.800725321E1,-1.154100037E-1,7.424560547E-2,9.844877472E0,9.845833856E0
2.801729521E1,-1.175056458E-1,7.499404907E-2,9.840087433E0,9.841074757E0
2.802733621E1,-1.061293030E-1,7.349716187E-2,9.837393036E0,9.838240036E0
2.803737821E1,-1.040336609E-1,7.499404907E-2,9.820478210E0,9.821315563E0
2.804742021E1,-1.044827271E-1,8.352630615E-2,9.838889923E0,9.839799195E0
2.805746121E1,-9.924362183E-2,7.708969116E-2,9.842033386E0,9.842835633E0
2.806750321E1,-1.061293030E-1,7.304809570E-2,9.833650818E0,9.834494794E0
2.807754421E1,-1.077758789E-1,7.140151978E-2,9.834399261E0,9.835248988E0
2.808758621E1,-1.053808594E-1,6.930587769E-2,9.834249573E0,9.835058367E0
2.809762721E1,-1.097218323E-1,7.244934082E-2,9.834399261E0,9.835278167E0
2.810766921E1,-1.058299255E-1,7.170089722E-2,9.835297394E0,9.836128091E0
2.811771021E1,-1.077758789E-1,6.780899048E-2,9.836045837E0,9.836870001E0
2.812775221E1,-1.157093811E-1,7.409591675E-2,9.840386810E0,9.841346018E0
2.813779321E1,-1.142124939E-1,8.367599487E-2,9.836943970E0,9.837962839E0
2.814783521E1,-1.175056458E-1,8.023315430E-2,9.836943970E0,9.837972942E0
2.815787721E1,-1.092727661E-1,8.083190918E-2,9.840386810E0,9.841325465E0
2.816791821E1,-1.082249451E-1,7.439529419E-2,9.838440857E0,9.839317344E0
2.817796021E1,-1.005908203E-1,7.065307617E-2,9.830657043E0,9.831425547E0
2.818800121E1,-1.056802368E-1,7.319778442E-2,9.839937744E0,9.840777461E0
2.819804321E1,-1.037342834E-1,7.304809570E-2,9.837692413E0,9.838510499E0
2.820808421E1,-1.092727661E-1,7.229965210E-2,9.843530273E0,9.844402268E0
2.821812621E1,-1.073268127E-1,7.110214233E-2,9.840985565E0,9.841827648E0
2.822816721E1,-1.112187195E-1,7.424560547E-2,9.839788055E0,9.840696672E0
2.823820921E1,-1.133143616E-1,7.843688965E-2,9.838440857E0,9.839406028E0
2.824825021E1,-1.128652954E-1,7.379653931E-2,9.833800507E0,9.834725055E0
2.825829221E1,-1.068777466E-1,7.963439941E-2,9.855205994E0,9.856107227E0
2.826833421E1,-1.037342834E-1,7.783813477E-2,9.832153931E0,9.833009229E0
2.827837521E1,-1.049317932E-1,7.334747314E-2,9.831255798E0,9.832089356E0
2.828841721E1,-1.089733887E-1,7.948471069E-2,9.830058289E0,9.830983622E0
2.829845821E1,-1.046324158E-1,7.050338745E-2,9.841284943E0,9.842093679E0
2.830850021E1,-1.115180969E-1,7.604187012E-2,9.835297394E0,9.836223537E0
2.831854121E1,-1.086740112E-1,7.259902954E-2,9.838440857E0,9.839308876E0
2.832858321E1,-1.068777466E-1,6.795867920E-2,9.835896149E0,9.836711558E0
2.833862421E1,-1.085243225E-1,6.795867920E-2,9.839338989E0,9.840172135E0
2.834866621E1,-1.115180969E-1,6.900650024E-2,9.841135254E0,9.842009006E0
2.835870721E1,-1.163081360E-1,6.840774536E-2,9.840237122E0,9.841162219E0
2.836874921E1,-1.089733887E-1,6.840774536E-2,9.830507355E0,9.831349331E0
2.837879021E1,-1.119671631E-1,7.394622803E-2,9.834698639E0,9.835613962E0
2.838883221E1,-1.098715210E-1,7.484436035E-2,9.827663269E0,9.828562395E0
2.839887421E1,-1.077758789E-1,7.140151978E-2,9.832153931E0,9.833003851E0
2.840891521E1,-1.119671631E-1,7.738906860E-2,9.834998016E0,9.835939797E0
2.841895721E1,-1.026864624E-1,8.247848511E-2,9.836345215E0,9.837226967E0
2.842899821E1,-1.010398865E-1,8.143066406E-2,9.833351440E0,9.834207673E0
2.843904021E1,-1.052311707E-1,7.289840698E-2,9.832602997E0,9.833436300E0
2.844908121E1,-9.654922485E-2,7.005432129E-2,9.842931519E0,9.843654313E0
2.845912321E1,-1.011895752E-1,7.140151978E-2,9.832004242E0,9.832784190E0
2.846916421E1,-1.038839722E-1,7.993377686E-2,9.827513580E0,9.828387684E0
2.847920621E1,-1.022373962E-1,7.080276489E-2,9.825717316E0,9.826504276E0
2.848924721E1,-9.610015869E-2,7.065307617E-2,9.832153931E0,9.832877403E0
2.849928921E1,-1.080752563E-1,7.798782349E-2,9.832004242E0,9.832907493E0
2.850933121E1,-1.149609375E-1,7.229965210E-2,9.834399261E0,9.835336908E0
2.851937221E1,-1.112187195E-1,7.589218140E-2,9.835596771E0,9.836518341E0
2.852941421E1,-1.173559570E-1,7.155120850E-2,9.827064514E0,9.828025690E0
2.853945521E1,-1.118174744E-1,7.259902954E-2,9.839488678E0,9.840391822E0
2.854949721E1,-1.074765015E-1,7.304809570E-2,9.832602997E0,9.833461695E0
2.855953821E1,-1.140628052E-1,6.541397095E-2,9.831255798E0,9.832135062E0
2.856958021E1,-1.104702759E-1,7.514373779E-2,9.840237122E0,9.841144083E0
2.857962121E1,-1.231938171E-1,6.870712280E-2,9.831555176E0,9.832567038E0
2.858966321E1,-1.187031555E-1,7.409591675E-2,9.838590546E0,9.839585589E0
2.859970421E1,-1.104702759E-1,7.454498291E-2,9.838141479E0,9.839044080E0
2.860974621E1,-1.128652954E-1,7.694000244E-2,9.836794281E0,9.837742631E0
2.861978721E1,-1.106199646E-1,6.855743408E-2,9.845027161E0,9.845887298E0
2.862982921E1,-1.154100037E-1,7.439529419E-2,9.841883698E0,9.842841503E0
2.863987121E1,-1.139131165E-1,7.259902954E-2,9.826615448E0,9.827543843E0
2.864991221E1,-1.131646729E-1,6.376739502E-2,9.837393036E0,9.838250569E0
2.865995421E1,-1.034349060E-1,6.077362061E-2,9.840686188E0,9.841417421E0
2.866999521E1,-1.136137390E-1,7.634124756E-2,9.844278717E0,9.845230293E0
2.868003721E1,-1.142124939E-1,7.529342651E-2,9.823172607E0,9.824125084E0
2.869007821E1,-1.163081360E-1,7.499404907E-2,9.779014435E0,9.779993610E0
2.870011996E1,-9.849517822E-2,7.798782349E-2,9.937385101E0,9.938179212E0
2.871016096E1,-1.061293030E-1,8.367599487E-2,9.805060272E0,9.805991640E0
2.872020296E1,-1.097218323E-1,7.259902954E-2,9.826914825E0,9.827795505E0
2.873024396E1,-1.094224548E-1,8.158035278E-2,9.868228912E0,9.869172736E0
2.874028596E1,-1.077758789E-1,7.694000244E-2,9.849218445E0,9.850108597E0
