"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
7.082659499E0,3.546237946E-2,-1.479082257E-1,-1.205790639E-1
7.101672624E0,2.468109131E-2,-7.474440336E-2,-1.915243864E-1
7.120687520E0,-4.855728149E-2,-3.936588764E-3,-2.270556390E-1
7.139702416E0,-1.437482834E-1,-1.551929116E-2,-1.896293163E-1
7.158717312E0,-1.462192535E-1,-8.846031129E-2,-1.414875984E-1
7.177732207E0,1.074123383E-2,-1.924736798E-1,-5.085724592E-2
7.196747103E0,1.654462814E-1,-2.855634093E-1,4.050320387E-2
7.215761999E0,1.807680130E-1,-3.152889013E-1,4.968327284E-2
7.234776895E0,8.744621277E-2,-3.144278526E-1,-1.876378059E-2
7.253796973E0,-3.924560547E-2,-2.011125088E-1,-6.835865974E-2
7.272811869E0,-1.231460571E-1,-2.313391864E-2,-7.881516218E-2
7.291826764E0,-1.370544434E-1,6.072117388E-2,-4.768604040E-2
7.310841660E0,-1.021823883E-1,-1.699125767E-2,-4.019379616E-3
7.329856556E0,-2.616119385E-2,-1.348462105E-1,2.499574423E-2
7.348871452E0,3.367424011E-2,-1.717532128E-1,7.553994656E-3
7.367886348E0,3.506278992E-2,-5.194064975E-2,-5.247759819E-2
7.386901244E0,-8.828163147E-3,9.074845910E-2,-1.327711344E-1
7.405916139E0,-7.503128052E-2,1.679860353E-1,-1.505999565E-1
7.424931035E0,-8.616638184E-2,2.094907761E-1,-1.605073810E-1
7.443945931E0,-7.984924316E-2,1.794444323E-1,-1.448010802E-1
7.462960827E0,-5.237388611E-2,4.521515965E-2,-9.186643362E-2
7.481975723E0,-2.385997772E-2,-9.117469192E-2,-5.587053299E-2
7.500990619E0,3.490447998E-4,-8.752730489E-2,-8.158397675E-2
7.520005514E0,1.458072662E-2,1.647818089E-2,-1.687459946E-1
7.539020410E0,-1.375484467E-2,6.101489067E-2,-2.559377551E-1
7.558035306E0,-5.276107788E-2,3.202447295E-2,-2.556932569E-1
7.577050202E0,-6.844902039E-2,-7.275187969E-2,-2.013836503E-1
7.596065098E0,-5.325126648E-2,-1.063640416E-1,-1.654736400E-1
7.615079994E0,-2.897167206E-2,-8.626416326E-2,-1.734629869E-1
7.634094889E0,-3.402042389E-2,-5.544410646E-2,-2.346677184E-1
7.653109785E0,-7.210254669E-2,-9.457421303E-2,-2.723730803E-1
7.672124681E0,-1.081361771E-1,-2.026549727E-1,-2.492926121E-1
7.691139577E0,-3.003406525E-2,-2.651734650E-1,-2.026816607E-1
7.710154473E0,7.870197296E-2,-2.119538635E-1,-2.016212940E-1
7.729169369E0,5.668830872E-2,-1.105464250E-1,-2.148507833E-1
7.748184264E0,-2.208614349E-2,-8.218443394E-2,-1.552156210E-1
7.767199160E0,5.245208740E-5,-9.234523773E-2,-3.101456165E-2
7.786214056E0,1.261911392E-1,-1.404238194E-1,7.145833969E-2
7.805229004E0,1.605958939E-1,-1.094206721E-1,5.277395248E-2
7.824243900E0,8.315086365E-3,-2.705878019E-2,-5.857443810E-2
7.843258796E0,-1.400947571E-1,-1.419043541E-2,-1.653435230E-1
7.862273692E0,-1.473484039E-1,1.281723380E-2,-1.738020182E-1
7.881288587E0,-8.298015594E-2,6.338751316E-2,-1.293119192E-1
7.900303483E0,-3.933906555E-2,8.324617147E-2,-9.241831303E-2
7.919318379E0,-6.148719788E-2,1.376098394E-2,-6.227791309E-2
7.938333275E0,-5.945587158E-2,-5.644544959E-2,-1.981997490E-2
7.957348171E0,2.881240845E-2,-3.808665276E-2,3.004455566E-2
7.976363067E0,7.655906677E-2,1.924461126E-2,4.574453831E-2
7.995377962E0,5.211067200E-2,6.197428703E-2,6.205558777E-2
8.014392858E0,-3.432083130E-2,3.048270941E-3,3.091180325E-2
8.033407754E0,-9.486961365E-2,-7.972103357E-2,4.740357399E-3
8.052422650E0,-7.804775238E-2,-1.469453871E-1,-3.677403927E-2
8.071437546E0,-4.334545135E-2,-1.756233871E-1,-6.585991383E-2
8.090452442E0,-3.024196625E-2,-1.271091551E-1,-8.564507961E-2
8.109467337E0,-3.342151642E-2,-5.545583367E-2,-8.855116367E-2
8.128482233E0,-9.709358215E-3,-3.919467330E-2,-6.257927418E-2
8.147497129E0,-3.862380981E-3,-9.176672995E-2,-2.678692341E-2
8.166512025E0,-5.296707153E-3,-1.383841634E-1,-7.623076439E-3
8.185526921E0,-4.785156250E-2,-1.470348090E-1,-2.520143986E-2
8.204541817E0,-5.341529846E-2,-1.247016191E-1,-4.048705101E-2
8.223556712E0,-3.894329071E-2,-1.240411103E-1,-5.081057549E-3
8.242571608E0,-4.183769226E-2,-1.283155233E-1,8.311986923E-3
8.261586504E0,-2.493000031E-2,-1.171245426E-1,2.004492283E-2
8.280601400E0,-1.091289520E-2,-7.107985020E-2,1.722812653E-2
8.299616296E0,-3.135585785E-2,-5.671533942E-2,1.614189148E-2
8.318631192E0,-3.763675690E-2,-5.633395910E-2,1.652061939E-2
8.337646139E0,-4.828929901E-2,-3.923204541E-2,4.345178604E-3
8.356661035E0,-5.041408539E-2,-5.759343505E-2,3.488683701E-2
8.375675931E0,-5.064010620E-2,-6.781814992E-2,4.180181026E-2
8.394690827E0,-5.602836609E-2,-4.961192608E-2,2.927649021E-2
8.413705723E0,-4.786396027E-2,-3.677859902E-2,2.634048462E-2
8.432720619E0,3.960609436E-3,2.049028873E-3,3.301775455E-2
8.451735514E0,-3.406047821E-2,1.551032066E-3,2.932155132E-2
8.470750410E0,-6.464290619E-2,-4.614758492E-2,1.792740822E-2
8.489765306E0,-1.958179474E-2,-6.667794287E-2,-1.191031933E-2
8.508780202E0,3.913974762E-2,3.170770407E-2,-5.337989330E-2
8.527795098E0,-3.964042664E-2,1.452253461E-1,-3.352057934E-2
8.546809994E0,-1.174678802E-1,1.932784915E-1,-4.377555847E-2
8.565824889E0,-6.436252594E-2,1.593743563E-1,-8.493852615E-2
8.584839785E0,-2.214145660E-2,1.552860439E-1,-1.213027239E-1
8.603854681E0,9.777069092E-3,1.901639700E-1,-1.076643467E-1
8.622869577E0,2.682304382E-2,1.346278191E-1,-9.362852573E-2
8.641884473E0,-1.115226746E-2,2.674135566E-2,-1.090166569E-1
8.660899421E0,-3.852176666E-2,-1.296863407E-1,-1.210674047E-1
8.679914264E0,-5.085372925E-2,-3.149752915E-1,-1.118426323E-1
8.698929212E0,-6.773948669E-3,-3.659342825E-1,-1.348748207E-1
8.717944108E0,1.832962036E-3,-3.302918673E-1,-1.533148289E-1
8.736959004E0,-2.583026886E-2,-2.788712382E-1,-1.540728807E-1
8.755973900E0,-1.531410217E-2,-2.722001970E-1,-1.375511885E-1
8.774988796E0,2.030658722E-2,-2.561720908E-1,-1.075170040E-1
8.794003692E0,1.928329468E-2,-1.850211918E-1,-9.966766834E-2
8.813018587E0,-2.527427673E-2,-3.944674134E-2,-9.132039547E-2
8.832033483E0,-3.948402405E-2,6.009876728E-2,-7.954311371E-2
8.851048379E0,1.182842255E-2,6.536817551E-2,-7.465171814E-2
8.870063275E0,6.783485413E-3,5.507814884E-2,-1.085939407E-1
8.889078171E0,3.311729431E-2,8.580222726E-2,-1.296432018E-1
8.908093067E0,2.514839172E-2,8.915525675E-2,-1.225334406E-1
8.927107962E0,-2.720832825E-2,9.238803387E-2,-8.605062962E-2
8.946122858E0,-8.779811859E-2,1.201444566E-1,-5.852496624E-2
8.965137754E0,-8.791065216E-2,1.104411483E-1,-9.577560425E-2
8.984152650E0,5.373954773E-3,6.961140037E-2,-1.249620914E-1
9.003167546E0,4.248619080E-2,7.181257010E-3,-8.500039577E-2
9.022182442E0,-4.437923431E-2,-3.025713563E-2,-5.517244339E-2
9.041197389E0,-6.283378601E-2,-2.281904221E-2,-9.233474731E-2
9.060212285E0,-3.016185760E-2,-3.949983418E-2,-1.000689268E-1
9.079227181E0,2.524375916E-3,-5.973681808E-2,-9.336102009E-2
9.098242077E0,-1.945400238E-2,-6.806883216E-2,-8.024489880E-2
9.117256973E0,-6.690597534E-2,-9.707646072E-2,-7.856106758E-2
9.136271869E0,-4.001045227E-2,-1.289626360E-1,-6.952631474E-2
9.155286764E0,-7.095336914E-3,-1.192061454E-1,-6.175017357E-2
9.174301660E0,-8.878707886E-4,-6.593003869E-2,-6.774497032E-2
9.193316556E0,-1.797866821E-2,-2.495843172E-2,-7.945322990E-2
9.212331452E0,-5.626678467E-3,-4.560530186E-2,-8.818125725E-2
9.231346348E0,2.904891968E-3,-8.887003362E-2,-6.270372868E-2
9.250361244E0,-7.152557373E-3,-8.001253009E-2,-7.106661797E-2
9.269376139E0,-3.277301788E-2,-7.085341215E-2,-6.670892239E-2
9.288391087E0,1.235961914E-3,-4.857268929E-2,-9.838509560E-2
9.307405983E0,3.240585327E-3,-6.888219714E-2,-1.348006725E-1
9.326420879E0,5.368232727E-3,-9.774747491E-2,-1.144602299E-1
9.345435775E0,-1.430034637E-2,-8.367089927E-2,-1.164580584E-1
9.364450671E0,-2.450656891E-2,-9.071245790E-2,-1.131768227E-1
9.383465567E0,-4.295253754E-2,-8.452476561E-2,-1.166485548E-1
9.402480462E0,-1.970291138E-2,-5.102631450E-2,-1.161832809E-1
9.421495358E0,-1.800251007E-2,-6.689077616E-2,-1.259409189E-1
9.440510254E0,-4.284191132E-2,-7.534256577E-2,-1.272981167E-1
9.459525150E0,-4.542636871E-2,-8.709609509E-2,-1.120877266E-1
9.478540046E0,-2.079868317E-2,-7.798354328E-2,-9.273278713E-2
9.497554942E0,-2.531051636E-3,-6.564638019E-2,-9.940171242E-2
9.516569837E0,-1.091480255E-2,-5.928128958E-2,-9.832894802E-2
9.535584785E0,-4.217338562E-2,-6.471028924E-2,-7.777655125E-2
9.554599681E0,-1.654338837E-2,-7.173641026E-2,-7.312953472E-2
9.573614577E0,-1.550674438E-3,-6.780835986E-2,-9.342956543E-2
9.592629473E0,8.316040039E-4,-5.528950691E-2,-1.054060459E-1
9.611644369E0,-2.668952942E-2,-4.612612724E-2,-1.055068970E-1
9.630659264E0,-5.451297760E-2,-5.063496530E-2,-6.772112846E-2
9.649674160E0,-3.929710388E-2,-2.304124832E-2,-6.894505024E-2
9.668689056E0,-1.595592499E-2,-8.005529642E-3,-7.300484180E-2
9.687703952E0,-1.743984222E-2,-1.496356726E-2,-8.118999004E-2
9.706718848E0,-3.332614899E-2,-2.091792226E-2,-1.046491861E-1
9.725733796E0,-5.849552155E-2,3.973484039E-3,-1.326423883E-1
9.744748692E0,-3.041267395E-2,-4.370182753E-3,-1.443613768E-1
9.763763587E0,-1.576423645E-2,-2.283379436E-2,-1.129887104E-1
9.782778483E0,-1.075172424E-2,-6.444446743E-2,-7.819616795E-2
9.801793379E0,-1.687908173E-2,-8.572983742E-2,-7.628834248E-2
9.820808275E0,-3.343772888E-2,-1.074835062E-1,-9.165811539E-2
9.839823171E0,-1.473712921E-2,-1.039222926E-1,-1.287193298E-1
9.858838067E0,-4.289627075E-3,-9.183579683E-2,-1.404132843E-1
9.877852962E0,-1.459121704E-2,-8.090533316E-2,-1.282237768E-1
9.896867858E0,-1.652431488E-2,-5.147618055E-2,-1.177505255E-1
9.915882806E0,-1.022243500E-2,-4.110556841E-2,-9.584403038E-2
9.934897702E0,-1.992797852E-2,-7.273855805E-2,-9.459066391E-2
9.953912598E0,-9.407997131E-3,-1.075982153E-1,-9.592127800E-2
9.972927494E0,-4.083347321E-2,-1.393569559E-1,-6.653285027E-2
9.991942389E0,-3.097915649E-2,-1.438848376E-1,-7.084381580E-2
1.001095728E1,-5.035400391E-4,-1.639049053E-1,-1.098690033E-1
1.002997218E1,-1.755142212E-2,-1.585431695E-1,-1.218007803E-1
1.004898708E1,-4.551029205E-2,-1.029755473E-1,-9.233975410E-2
1.006800197E1,-2.717494965E-2,-6.927669048E-2,-4.394435883E-2
1.008701692E1,-5.267143250E-3,-7.472604513E-2,-1.821637154E-3
1.010603182E1,-1.177215576E-2,-8.058112860E-2,-1.385450363E-2
1.012504671E1,-7.224082947E-3,-6.206706166E-2,-4.126465321E-2
1.014406161E1,-1.903247833E-2,-2.885104716E-2,-7.013797760E-2
1.016307650E1,-4.592704773E-2,-1.995915174E-2,-9.851729870E-2
1.018209140E1,-8.250904083E-2,-2.001342177E-2,-1.042582989E-1
1.020110630E1,-1.488113403E-2,-1.647427678E-2,-1.245884895E-1
1.022012124E1,6.817817688E-3,-5.146183074E-2,-1.291872263E-1
1.023913614E1,2.762222290E-2,-4.136924446E-2,-1.408607960E-1
1.025815104E1,-8.739471436E-3,-3.923916817E-2,-1.047958136E-1
1.027716593E1,-3.646755219E-2,-5.680769682E-2,-8.577001095E-2
1.029618083E1,-2.890682220E-2,-7.073889673E-2,-6.316947937E-2
1.031519572E1,-1.066398621E-2,-7.123382390E-2,-5.597376823E-2
1.033421062E1,-4.094123840E-3,-5.664877594E-2,-6.614387035E-2
1.035322551E1,-2.571773529E-2,-2.710533142E-2,-7.107317448E-2
1.037224046E1,-3.766822815E-2,-6.396114826E-3,-7.341229916E-2
1.039125536E1,-3.012084961E-2,1.430612803E-2,-5.470156670E-2
1.041027025E1,-2.360534668E-2,4.164400697E-2,-5.324554443E-2
1.042928515E1,-2.908897400E-2,3.995913267E-2,-5.933964252E-2
1.044830005E1,-3.791427612E-2,5.431935191E-2,-7.658743858E-2
1.046731494E1,-4.650688171E-2,6.489893794E-2,-7.400822639E-2
1.048632989E1,-2.742481232E-2,5.731540918E-2,-5.143380165E-2
1.050534478E1,-2.529335022E-2,2.088943124E-2,-2.762198448E-2
1.052435968E1,-4.809093475E-2,-5.858874321E-2,-6.830334663E-3
1.054337458E1,-2.770709991E-2,-1.111730784E-1,-1.656246185E-2
1.056238947E1,5.903244019E-4,-9.529547393E-2,-4.713714123E-2
1.058140437E1,-2.090358734E-2,-6.372213364E-2,-6.974542141E-2
1.060041926E1,-4.302024841E-2,-5.440700054E-2,-4.974162579E-2
1.061943421E1,-4.253768921E-2,-6.863376498E-2,-3.298127651E-2
1.063844911E1,-4.567718506E-2,-9.885001183E-2,-4.980540276E-2
1.065746400E1,-1.391696930E-2,-9.641170502E-2,-9.312558174E-2
1.067647890E1,1.637458801E-3,-1.024289876E-1,-1.108579636E-1
1.069549380E1,-5.253791809E-3,-6.351208687E-2,-1.128066778E-1
1.071450874E1,-2.909469604E-2,-3.266140819E-2,-9.343767166E-2
1.073352364E1,-2.659034729E-2,-4.286676645E-3,-8.798742294E-2
1.075253854E1,-3.411006927E-2,-2.051308751E-2,-1.036443710E-1
1.077155343E1,-1.849937439E-2,-4.328483343E-2,-1.255567074E-1
1.079056833E1,-1.272296906E-2,-6.319791079E-2,-1.239877939E-1
1.080958322E1,-1.304531097E-2,-7.581564784E-2,-1.336691380E-1
1.082859817E1,-1.726436615E-2,-9.537364542E-2,-1.274825335E-1
1.084761307E1,-2.157402039E-2,-1.068821400E-1,-9.549975395E-2
1.086662796E1,-1.937389374E-2,-8.269935846E-2,-7.168674469E-2
1.088564286E1,-8.391380310E-3,-6.383654475E-2,-7.844638824E-2
1.090465775E1,-5.166053772E-3,-4.503256083E-2,-8.632814884E-2
1.092367270E1,-3.824615479E-2,-2.061930299E-2,-8.374977112E-2
1.094268760E1,-1.744270325E-2,-1.434692740E-2,-7.672715187E-2
1.096170249E1,-1.078701019E-2,-8.752149343E-2,-9.046089649E-2
1.098071739E1,-2.430248260E-2,-1.097259820E-1,-9.866833687E-2
1.099973228E1,-2.769565582E-2,-7.199373841E-2,-9.399354458E-2
1.101874718E1,-2.256679535E-2,-3.765243292E-2,-7.291126251E-2
1.103776213E1,-2.435016632E-2,-1.577666402E-2,-6.831359863E-2
1.105677702E1,-6.997108459E-3,-4.115122557E-2,-6.958150864E-2
1.107579192E1,-6.935119629E-3,-5.291524529E-2,-6.952500343E-2
1.109480682E1,-2.179718018E-2,-4.919263721E-2,-7.322621346E-2
1.111382171E1,-2.724742889E-2,-3.882846236E-2,-8.572089672E-2
1.113283666E1,-2.380180359E-2,-3.360226750E-2,-1.102597713E-1
1.115185156E1,-2.073574066E-2,-4.994127154E-2,-1.023750305E-1
1.117086645E1,-2.342987061E-2,-5.739983916E-2,-8.754026890E-2
1.118988135E1,-6.753921509E-3,-4.562461376E-2,-8.660781384E-2
1.120889624E1,-1.138496399E-2,-5.715173483E-2,-8.841168880E-2
1.122791119E1,-3.343963623E-2,-5.900749564E-2,-9.481430054E-2
1.124692609E1,-1.760864258E-2,-7.588693500E-2,-1.028561592E-1
1.126594098E1,-2.157783508E-2,-4.251724482E-2,-8.921515942E-2
1.128495588E1,-2.791404724E-2,-2.577400208E-2,-9.878420830E-2
1.130397083E1,-1.584053040E-2,-3.416362405E-2,-9.281206131E-2
1.132298572E1,-1.249694824E-2,-5.226328969E-2,-9.234213829E-2
1.134200062E1,-1.804542542E-2,-5.215084553E-2,-8.677208424E-2
1.136101551E1,-2.151584625E-2,-3.874984384E-2,-9.893810749E-2
1.138003041E1,-8.574485779E-3,-2.238804102E-2,-8.650493622E-2
1.139904536E1,-2.786254883E-2,-4.447227716E-2,-8.817243576E-2
1.141806025E1,-3.315448761E-2,-5.544224381E-2,-9.185636044E-2
1.143707515E1,-1.812839508E-2,-5.669251084E-2,-8.771324158E-2
1.145609005E1,-1.441574097E-2,-3.929305077E-2,-8.291399479E-2
1.147510499E1,-2.612876892E-2,-4.161873460E-2,-9.674215317E-2
1.149411989E1,-2.430725098E-2,-5.142942071E-2,-8.536767960E-2
1.151313478E1,-1.692390442E-2,-5.201688409E-2,-9.269666672E-2
1.153214968E1,-1.845073700E-2,-6.410363317E-2,-8.619284630E-2
1.155116463E1,-2.308464050E-2,-5.069071054E-2,-1.040859222E-1
1.157017952E1,-1.938724518E-2,-2.851286530E-2,-1.291115284E-1
1.158919442E1,-8.633613586E-3,-4.198053479E-2,-1.131677628E-1
1.160820932E1,-1.090145111E-2,-6.639134884E-2,-9.436392784E-2
1.162722426E1,-1.962947845E-2,-9.265559912E-2,-7.916080952E-2
1.164623916E1,-2.596759796E-2,-8.404874802E-2,-7.941579819E-2
1.166525406E1,-3.395938873E-2,-5.006402731E-2,-1.181709766E-1
1.168426895E1,1.763343811E-3,-5.091008544E-2,-1.415891647E-1
1.170328390E1,-3.001213074E-2,-5.878829956E-2,-1.107953787E-1
1.172229880E1,-3.084087372E-2,-6.509703398E-2,-8.802330494E-2
1.174131369E1,2.748489380E-3,-5.373424292E-2,-6.198620796E-2
1.176032859E1,1.903533936E-3,-5.513104796E-2,-6.549227238E-2
1.177934354E1,-2.740478516E-2,-3.824165463E-2,-5.492389202E-2
1.179835843E1,-2.677917480E-2,-4.454389215E-2,-4.825842381E-2
1.181737333E1,-3.505802155E-2,-8.089116216E-2,-7.051622868E-2
1.183638828E1,-4.878044128E-2,-7.056966424E-2,-6.612169743E-2
1.185540317E1,-2.338409424E-2,-3.074988723E-2,-5.258142948E-2
1.187441807E1,-8.185386658E-3,-1.523566246E-2,-5.425786972E-2
1.189343296E1,-2.399349213E-2,-2.528953552E-2,-5.237805843E-2
1.191244791E1,-2.114963531E-2,-4.271760583E-2,-2.538394928E-2
1.193146281E1,-3.378963470E-2,-4.899260402E-2,-3.132379055E-2
1.195047770E1,-3.343486786E-2,-3.433260322E-2,-5.075323582E-2
1.196949265E1,-2.804374695E-2,-1.822584867E-2,-7.750761509E-2
1.198850755E1,-1.593589783E-2,-2.715548873E-2,-9.587419033E-2
1.200752244E1,-1.008701324E-2,-1.652285457E-2,-1.076837778E-1
1.202653734E1,-3.942871094E-2,-1.335582137E-2,-8.554005623E-2
1.204555229E1,-2.539825439E-2,-2.291265130E-2,-6.630885601E-2
1.206456718E1,-1.154136658E-2,-5.301263928E-2,-6.207168102E-2
1.208358208E1,-2.422523499E-2,-5.683487654E-2,-5.509459972E-2
1.210259703E1,-1.982593536E-2,-5.302605033E-2,-6.882011890E-2
1.212161192E1,-1.974201202E-2,-4.910990596E-2,-1.134157181E-1
1.214062682E1,-1.307296753E-2,-5.716982484E-2,-1.120502949E-1
1.215964176E1,-3.231525421E-2,-5.070212483E-2,-9.006321430E-2
1.217865666E1,-2.959537506E-2,-6.022447348E-2,-5.700528622E-2
1.219767156E1,-8.935928345E-3,-8.315810561E-2,-6.279730797E-2
1.221668650E1,5.032539368E-3,-8.984261751E-2,-7.184672356E-2
1.223570140E1,-2.933025360E-2,-9.444889426E-2,-9.840857983E-2
1.225471630E1,-2.804279327E-2,-8.177319169E-2,-9.180557728E-2
1.227373119E1,-2.724742889E-2,-8.220326900E-2,-8.846700191E-2
1.229274614E1,-1.980876923E-2,-8.331981301E-2,-9.718561172E-2
1.231176104E1,-4.036903381E-3,-8.340474963E-2,-1.095718145E-1
1.233077593E1,-1.916122437E-2,-8.153840899E-2,-8.531010151E-2
1.234979088E1,-3.164958954E-2,-7.417103648E-2,-6.086325645E-2
1.236880578E1,-4.073524475E-2,-5.586358905E-2,-5.847883224E-2
1.238782067E1,-2.694034576E-2,-4.427295923E-2,-6.742358208E-2
1.240683562E1,-1.382827759E-2,-4.233381152E-2,-5.517458916E-2
1.242585051E1,-1.633548737E-2,-2.797192335E-2,-2.815306187E-2
1.244486541E1,-2.534198761E-2,-3.465503454E-3,-3.646802902E-2
1.246388036E1,-2.498722076E-2,-1.322951913E-2,-4.926002026E-2
1.248289525E1,-2.759552002E-2,-4.744714499E-2,-4.230201244E-2
1.250191015E1,-3.434467316E-2,-7.124286890E-2,-4.075741768E-2
1.252092510E1,-4.204273224E-2,-6.195074320E-2,-4.986524582E-2
1.253993999E1,-3.766250610E-2,-6.997239590E-2,-9.058594704E-2
1.255895489E1,-1.352310181E-2,-5.099299550E-2,-1.082072258E-1
1.257796984E1,-3.793430328E-2,-2.158954740E-2,-8.544707298E-2
1.259698473E1,-3.156185150E-2,4.788517952E-3,-7.175886631E-2
1.261599968E1,4.918098450E-3,1.598632336E-2,-7.722115517E-2
1.263501458E1,1.414966583E-2,-8.844673634E-3,-8.291721344E-2
1.265402947E1,-2.759742737E-2,-5.607184768E-2,-6.257271767E-2
1.267304442E1,-2.102565765E-2,-8.733135462E-2,-6.688201427E-2
1.269205932E1,-1.225948334E-2,-1.028588116E-1,-1.101300716E-1
1.271107421E1,-3.263378143E-2,-9.795978665E-2,-1.025202274E-1
1.273008916E1,-2.033233643E-2,-6.858259439E-2,-8.209121227E-2
1.274910406E1,-1.228046417E-2,-4.014950991E-2,-6.315076351E-2
1.276811895E1,-3.257179260E-2,-3.442975879E-2,-6.385946274E-2
1.278713390E1,-2.347850800E-2,-2.774003148E-2,-5.275976658E-2
1.280614880E1,-7.629394531E-3,-3.458106518E-2,-5.285120010E-2
1.282516369E1,-1.078987122E-2,-4.974898696E-2,-6.643092632E-2
1.284417864E1,-2.736473083E-2,-5.237883329E-2,-8.951735497E-2
1.286319354E1,-3.262424469E-2,-7.427513599E-2,-8.929324150E-2
1.288220848E1,-3.254032135E-2,-6.691843271E-2,-7.830989361E-2
1.290122338E1,-2.859210968E-2,-3.690725565E-2,-5.726253986E-2
1.292023828E1,-7.730484009E-3,-2.940851450E-2,-7.048463821E-2
1.293925322E1,-1.128578186E-2,-3.961291909E-2,-8.560693264E-2
1.295826812E1,-4.500293732E-2,-4.464808106E-2,-8.495748043E-2
1.297728301E1,-2.313804626E-2,-3.968062997E-2,-1.265121698E-1
1.299629796E1,-6.093978882E-4,-6.378373504E-2,-1.215462685E-1
1.301531286E1,-6.090164185E-3,-6.996881962E-2,-9.363555908E-2
1.303432781E1,-2.928829193E-2,-5.993795395E-2,-7.793700695E-2
1.305334270E1,-2.462482452E-2,-6.867817044E-2,-7.909178734E-2
1.307235760E1,-1.449298859E-2,-5.977115035E-2,-1.026438475E-1
1.309137255E1,-1.177883148E-2,-6.509783864E-2,-8.258008957E-2
1.311038744E1,-2.183246613E-2,-9.843023121E-2,-7.389545441E-2
1.312940234E1,-2.495384216E-2,-8.537514508E-2,-1.010284424E-1
1.314841728E1,-2.562522888E-2,-6.121256948E-2,-1.178358793E-1
1.316743218E1,-1.924610138E-2,-3.955137730E-2,-8.653962612E-2
1.318644713E1,-2.537345886E-2,-3.692713380E-2,-4.965686798E-2
1.320546203E1,-1.737976074E-2,-2.693024278E-2,-5.435967445E-2
1.322447692E1,-2.359580994E-2,-3.000381589E-2,-7.183039188E-2
1.324349187E1,-2.890300751E-2,-4.438769817E-2,-6.749689579E-2
1.326250676E1,-1.303672791E-2,-4.538086057E-2,-6.653738022E-2
1.328152166E1,-1.842594147E-2,-4.684421420E-2,-6.135261059E-2
1.330053661E1,-3.859424591E-2,-3.140413761E-2,-6.578230858E-2
1.331955150E1,-3.548049927E-2,-3.376618028E-2,-6.812655926E-2
1.333856645E1,-3.073501587E-2,-3.587970138E-2,-7.590258121E-2
1.335758135E1,2.975463867E-4,-2.814820409E-2,-8.195924759E-2
1.337659624E1,-1.618289948E-2,-1.898068190E-2,-8.947253227E-2
1.339561119E1,-2.322864532E-2,-3.015172482E-2,-8.757805824E-2
1.341462609E1,-2.020454407E-2,-4.013070464E-2,-9.806847572E-2
1.343364104E1,-4.098129272E-2,-3.476151824E-2,-1.019142866E-1
1.345265593E1,-3.957176208E-2,-9.735703468E-3,-9.100341797E-2
1.347167083E1,-1.159000397E-2,-8.742302656E-3,-7.942664623E-2
1.349068578E1,2.223110199E-2,-4.193785787E-2,-8.595883846E-2
1.350970067E1,-1.889896393E-2,-4.540932178E-2,-6.132459641E-2
1.352871562E1,-3.852558136E-2,-2.381908894E-2,-6.009483337E-2
1.354773051E1,-1.908874512E-2,-3.249812126E-2,-6.907522678E-2
1.356674546E1,-3.032207489E-2,-5.745255947E-2,-1.010334492E-1
1.358576036E1,-2.408123016E-2,-5.523598194E-2,-9.071826935E-2
1.360477525E1,-4.113101959E-2,-3.669235110E-2,-6.982231140E-2
1.362379020E1,-4.130935669E-2,-3.428724408E-2,-4.126107693E-2
1.364280510E1,-1.883316040E-2,-7.409882545E-2,-2.678763866E-2
1.366182005E1,-6.732940674E-4,-9.620566666E-2,-3.598356247E-2
1.368083494E1,-1.012516022E-2,-7.232421637E-2,-6.249809265E-2
1.369984984E1,-5.124092102E-2,-5.852562189E-2,-7.444000244E-2
1.371886479E1,-5.767440796E-2,-6.904321909E-2,-8.256804943E-2
1.373787968E1,-1.549816132E-2,-5.389639735E-2,-8.782184124E-2
1.375689463E1,-1.200580597E-2,-3.499555588E-2,-7.740747929E-2
1.377590953E1,-1.651382446E-2,-1.316505671E-2,-5.713677406E-2
1.379492447E1,-2.739238739E-2,-5.951020122E-2,-4.957091808E-2
1.381393937E1,-4.559421539E-2,-6.397917867E-2,-5.808579922E-2
1.383295426E1,-3.435134888E-2,-3.862717748E-2,-7.496392727E-2
1.385196921E1,-3.096771240E-2,-3.307655454E-2,-8.918726444E-2
1.387098411E1,-1.861286163E-2,-4.046943784E-2,-7.766568661E-2
1.388999906E1,-2.411460876E-2,-4.434502125E-2,-6.725299358E-2
1.390901395E1,-2.748203278E-2,-2.324324846E-2,-6.937730312E-2
1.392802890E1,-2.680778503E-2,-1.652160287E-2,-6.136929989E-2
1.394704380E1,-4.770278931E-3,-3.093725443E-2,-4.340517521E-2
1.396605869E1,-2.017593384E-2,-6.489944458E-2,-5.382359028E-2
1.398507364E1,-4.699230194E-2,-7.566425204E-2,-5.593407154E-2
1.400408854E1,-3.312969208E-2,-5.846723914E-2,-9.229218960E-2
1.402310348E1,-1.752567291E-2,-4.815718532E-2,-1.065268517E-1
