time,velocity_x,velocity_y,velocity_z
1698070983948,0.08699661,-0.02519477,0.04092047
1698070983961,0.08630725,-0.02468568,0.0427258
1698070983975,0.08564883,-0.02360611,0.04462704
1698070983989,0.08491109,-0.02221905,0.0467407
1698070984003,0.08381581,-0.02053437,0.0486411
1698070984017,0.08251637,-0.0193764,0.05040205
1698070984030,0.08083118,-0.0175464,0.05206793
1698070984045,0.07942028,-0.01540045,0.0541028
1698070984059,0.07811312,-0.01328562,0.05620425
1698070984072,0.0770095,-0.0112636,0.05832601
1698070984086,0.07616541,-0.009584645,0.06046162
1698070984100,0.07520415,-0.007790949,0.06216066
1698070984114,0.07475882,-0.006442539,0.06402095
1698070984128,0.07400642,-0.004462346,0.06587613
1698070984142,0.07306246,-0.003338158,0.06731232
1698070984156,0.0726148,-0.003084844,0.06865001
1698070984169,0.07198583,-0.003796911,0.07021713
1698070984183,0.07160851,-0.003941098,0.07184747
1698070984198,0.071609,-0.002791371,0.0736637
1698070984212,0.07168063,-0.001167809,0.07526452
1698070984226,0.07130446,5.028537e-05,0.07614822
1698070984239,0.07065546,0.001409637,0.07652873
1698070984253,0.06978298,0.002807947,0.07699949
1698070984267,0.06877138,0.002821667,0.07745893
1698070984281,0.06771262,0.002139399,0.0778885
1698070984295,0.06567891,0.001581686,0.07812224
1698070984309,0.06241055,0.002558347,0.0780099
1698070984323,0.05879036,0.004069037,0.0779226
1698070984336,0.05551279,0.005768483,0.07781092
1698070984351,0.05258683,0.006923071,0.0777327
1698070984364,0.05011792,0.008154766,0.07732107
1698070984378,0.04881589,0.008953632,0.07729244
1698070984392,0.04844791,0.009387388,0.07726191
1698070984406,0.04887152,0.008855063,0.07701212
1698070984420,0.04940378,0.007565131,0.07668743
1698070984434,0.04956977,0.006676373,0.07608967
1698070984447,0.04992753,0.006113945,0.07564341
1698070984461,0.05051243,0.005754713,0.07546625
1698070984475,0.05087542,0.004934656,0.07495056
1698070984489,0.05115244,0.003781927,0.07411951
1698070984503,0.05147738,0.002018073,0.07300957
1698070984517,0.05145086,0.0003325038,0.07158109
1698070984531,0.05104511,-0.001979533,0.07012333
1698070984544,0.05062255,-0.003846674,0.06880823
1698070984559,0.05031954,-0.005441344,0.0676503
1698070984573,0.05002172,-0.006113344,0.06650319
1698070984587,0.04957279,-0.00606931,0.06531462
1698070984601,0.04883084,-0.005621065,0.06386022
1698070984614,0.04793309,-0.005170145,0.06214561
1698070984628,0.04751257,-0.004676196,0.06040997
1698070984642,0.0468598,-0.004689442,0.05833714
1698070984656,0.04607782,-0.004870877,0.05619828
1698070984670,0.04524092,-0.004779451,0.05407034
1698070984684,0.04427573,-0.004669271,0.05187529
1698070984697,0.04327964,-0.004760729,0.04959092
1698070984711,0.04195092,-0.004957408,0.0474145
1698070984726,0.04047269,-0.00512472,0.04524844
1698070984739,0.03904816,-0.005178674,0.04311509
1698070984753,0.0375946,-0.005131632,0.04104991
1698070984767,0.03646056,-0.004908858,0.03914031
1698070984781,0.03476087,-0.004717015,0.03692652
1698070984795,0.03293033,-0.00462908,0.03478468
1698070984808,0.0309215,-0.004669298,0.03257812
1698070984822,0.02870027,-0.004584823,0.03032068
1698070984836,0.0264032,-0.005102229,0.02852575
1698070984850,0.02424444,-0.005687648,0.02647411
1698070984864,0.02237788,-0.005428119,0.02471618
1698070984877,0.02061078,-0.004959826,0.0226987
1698070984892,0.01935104,-0.005226267,0.02064335
1698070984905,0.01776128,-0.005450435,0.01827922
1698070984919,0.01603214,-0.005433038,0.0158414
1698070984933,0.01451902,-0.005943239,0.01369459
1698070984948,0.0128986,-0.006137819,0.01158123
1698070984961,0.01153334,-0.006363405,0.009991211
1698070984975,0.01019768,-0.005400878,0.00864289
1698070984989,0.009047423,-0.004382563,0.007507009
1698070985002,0.008259634,-0.004021512,0.00643866
1698070985016,0.007481503,-0.003849523,0.005369543
1698070985030,0.006922155,-0.003487505,0.004132106
1698070985044,0.006343481,-0.003666329,0.003087811
1698070985058,0.006057163,-0.003469799,0.002300657
1698070985072,0.0055555,-0.003507131,0.001639313
1698070985086,0.005231293,-0.003316937,0.001162245
1698070985099,0.004540501,-0.003298329,0.0006746566
1698070985113,0.004058281,-0.003290738,0.0001133824
1698070985127,0.003711396,-0.003549013,-0.0005839186
1698070985141,0.003347812,-0.004014077,-0.00126482
1698070985156,0.003126278,-0.004495459,-0.002034577
1698070985169,0.003142318,-0.005437762,-0.002875705
1698070985183,0.003100669,-0.006269494,-0.003648008
1698070985197,0.002603617,-0.006970839,-0.004460748
1698070985211,0.002387032,-0.007523798,-0.005144844
1698070985225,0.001903491,-0.007865254,-0.005925911
1698070985238,0.001211245,-0.007936031,-0.006669171
1698070985252,0.0004619558,-0.007798764,-0.007378752
1698070985266,-4.671677e-05,-0.007208037,-0.008055285
1698070985280,-0.0007470211,-0.006239231,-0.008627389
1698070985294,-0.001111769,-0.005134684,-0.009171056
1698070985308,-0.001768736,-0.003660115,-0.009683663
1698070985322,-0.002438486,-0.002380554,-0.01010729
1698070985335,-0.003036187,-0.001044579,-0.01026891
1698070985349,-0.003614785,0.0001847164,-0.01031554
1698070985363,-0.004458652,0.001224315,-0.01027032
1698070985378,-0.004981578,0.001851323,-0.009944868
1698070985391,-0.005253935,0.002337109,-0.00961241
1698070985405,-0.005662843,0.002511612,-0.009300297
1698070985419,-0.006134115,0.002314032,-0.008810685
1698070985432,-0.006499301,0.002045135,-0.008192595
1698070985446,-0.006812877,0.001693401,-0.007308003
1698070985460,-0.007204854,0.001597372,-0.006346799
1698070985474,-0.007807452,0.0009075865,-0.005418117
1698070985488,-0.008258791,7.35901e-05,-0.004238946
1698070985503,-0.008644059,-0.0005936185,-0.002634941
1698070985516,-0.009302834,-0.001390999,-0.001235855
1698070985529,-0.009781025,-0.001923488,1.979561e-05
1698070985543,-0.01010911,-0.002097684,0.001044521
1698070985557,-0.01026248,-0.002197881,0.001867075
1698070985571,-0.01061821,-0.003034142,0.002148198
1698070985586,-0.0110082,-0.004332234,0.002130852
1698070985599,-0.01142112,-0.005321829,0.002152947
1698070985613,-0.01160622,-0.005579372,0.002300322
1698070985627,-0.01196738,-0.005125802,0.002782831
1698070985641,-0.01214084,-0.004252582,0.003465202
1698070985655,-0.01242062,-0.003113131,0.003984589
1698070985669,-0.01240776,-0.002750592,0.004364394
1698070985682,-0.01231996,-0.002570458,0.004578818
1698070985696,-0.01234371,-0.002813604,0.004438855
1698070985710,-0.01207644,-0.003514272,0.004363485
1698070985724,-0.01184674,-0.003872662,0.004291176
1698070985738,-0.01165281,-0.003383277,0.004583424
1698070985753,-0.01186406,-0.003368907,0.004835336
1698070985765,-0.01194466,-0.003264455,0.005065789
1698070985779,-0.01189146,-0.003299753,0.005210707
1698070985793,-0.0118572,-0.003163489,0.005265862
1698070985807,-0.01201739,-0.003221247,0.005175078
1698070985821,-0.01218567,-0.003116285,0.005019669
1698070985835,-0.01205822,-0.002887644,0.004748912
1698070985849,-0.01189475,-0.002933172,0.00449738
1698070985863,-0.01209159,-0.002897183,0.004252614
1698070985877,-0.01223564,-0.002338931,0.004079342
1698070985895,-0.01280738,-0.001918437,0.003957409
1698070985905,-0.0129484,-0.001207828,0.004199605
1698070985932,-0.01327135,-0.000681783,0.004605412
1698071083374,0.006451697,-0.00368744,0.00306867
1698071083433,-0.1639191,0.006591938,0.03310331
1698071083447,-0.1549947,0.02903725,0.03944283
1698071083457,-0.1513541,0.0382977,0.04446947
1698071083470,-0.1450387,0.04939797,0.05199357
1698071083483,-0.1376269,0.058212,0.06001008
1698071083497,-0.1284139,0.06470571,0.06903241
1698071083510,-0.1186326,0.06804862,0.07890177
1698071083528,-0.108548,0.06877348,0.08884043
1698071083537,-0.09818312,0.06694224,0.09937086
1698071083552,-0.08911842,0.06333828,0.1089653
1698071083565,-0.08177756,0.05933932,0.1167603
1698071083578,-0.0757056,0.05416211,0.1237531
1698071083592,-0.07115266,0.04802923,0.1294582
1698071083606,-0.06776244,0.04091275,0.1337514
1698071083621,-0.06491169,0.0332482,0.1367
1698071083636,-0.06190231,0.02581093,0.1376456
1698071083645,-0.05888001,0.01904149,0.1361973
1698071083660,-0.05606461,0.01369464,0.1327955
1698071083673,-0.05374435,0.01010898,0.1280679
1698071083686,-0.05255744,0.009021903,0.123965
1698071083701,-0.05177611,0.01020401,0.1196948
1698071083715,-0.05207465,0.01386057,0.1163389
1698071083729,-0.05283239,0.02138425,0.1140652
1698071083742,-0.05382361,0.03026905,0.1120798
1698071083757,-0.05418424,0.03885547,0.110145
1698071083771,-0.05215551,0.04445861,0.109321
1698071083785,-0.04871166,0.04767575,0.1096553
1698071083799,-0.0450395,0.04938966,0.1111029
1698071083812,-0.04267932,0.0502089,0.1125738
1698071083827,-0.04134867,0.04950044,0.1139548
1698071083841,-0.04047409,0.04708887,0.1147787
1698071083854,-0.03944728,0.04310349,0.1143782
1698071083868,-0.03808254,0.03796159,0.1123747
1698071083883,-0.03635488,0.03140378,0.1083536
1698071083896,-0.03406551,0.02445756,0.1035978
1698071083909,-0.03017171,0.01715089,0.09824172
1698071083923,-0.02411299,0.00839919,0.09279772
1698071083937,-0.01628799,-0.0008091922,0.08562877
1698071083951,-0.007340247,-0.00986065,0.07661765
1698071083965,0.001095976,-0.0153322,0.06639589
1698071083979,0.007266402,-0.01555058,0.05694866
1698071083993,0.01049634,-0.009579769,0.04871126
1698071084007,0.0111606,-0.0007150122,0.04190237
1698071084022,0.01066998,0.01067533,0.03603495
1698071084035,0.01086461,0.02083232,0.03112953
1698071084049,0.0132647,0.02934244,0.02749168
1698071084063,0.0167895,0.03681365,0.02594319
1698071084077,0.02025867,0.04312286,0.02657218
1698071084091,0.02355886,0.05019619,0.028085
1698071084105,0.02590202,0.05833681,0.03233973
1698071084119,0.02828039,0.06737515,0.04118318
1698071084133,0.0312331,0.07650515,0.05323647
1698071084147,0.03498161,0.08218947,0.06271183
1698071084161,0.03856269,0.08507084,0.06735291
1698071084175,0.04207633,0.08532633,0.06834766
1698071084189,0.04545025,0.08395851,0.06790487
1698071084203,0.04857413,0.08198581,0.06635185
1698071084216,0.05120384,0.08014792,0.06285737
1698071084230,0.05264927,0.07829779,0.05707959
1698071084244,0.05178442,0.07631345,0.04910648
1698071084259,0.04844316,0.07447623,0.0398035
1698071084272,0.04330749,0.07333599,0.02912128
1698071084286,0.03810835,0.07255578,0.01920651
1698071084300,0.03382409,0.07083593,0.009905458
