time,rotate_x,rotate_y,rotate_z,angularVelocity_x,angularVelocity_y,angularVelocity_z,velocity_x,velocity_y,velocity_z,position_x,position_y,position_z
1970-01-20 15:36:08.877,-0.1454619,0.394223,0.04887564,0.004258462,0.002998605,-0.003261953,0.001991124,-0.0002965156,-0.0006687642,0.003449028,1.546025,-0.3859445
1970-01-20 15:36:08.877,-0.1455226,0.3941725,0.04881688,0.005865033,0.003972649,-0.001795431,0.002511156,-0.0002603132,-0.0006966662,0.003537307,1.546009,-0.3859676
1970-01-20 15:36:08.877,-0.1456438,0.3941262,0.04871787,0.008975659,0.004870181,-0.0003675158,0.003019066,-0.000343466,-0.0005130826,0.003631232,1.54599,-0.3859751
1970-01-20 15:36:08.877,-0.1457339,0.3940553,0.04853084,0.01146043,0.006844789,0.003352165,0.003748955,-0.0006133795,-0.0003628516,0.003732558,1.54597,-0.3859806
1970-01-20 15:36:08.877,-0.1456464,0.3940712,0.04837163,0.008546011,0.005883428,0.007948834,0.004501449,-0.001137506,-0.0003061489,0.003835894,1.545933,-0.3859824
1970-01-20 15:36:08.877,-0.1455645,0.3941568,0.04803238,0.008735284,0.003664284,0.01696704,0.004892987,-0.001636856,-9.985491e-05,0.003908122,1.545902,-0.3859673
1970-01-20 15:36:08.877,-0.145376,0.3941689,0.04798638,0.002664992,0.00290228,0.01713277,0.005149957,-0.002162608,0.000193324,0.003946865,1.545841,-0.3859375
1970-01-20 15:36:08.877,-0.1451303,0.3942971,0.04789057,-0.002740365,-0.001110521,0.01950634,0.005107875,-0.002704124,0.0006530876,0.003974304,1.545773,-0.3858873
1970-01-20 15:36:08.877,-0.1446743,0.3943701,0.0476547,-0.008763204,-0.001885282,0.02117771,0.00534335,-0.003098685,0.001017869,0.004056852,1.545712,-0.3858494
1970-01-20 15:36:08.877,-0.1444752,0.3941627,0.04784617,-0.01789962,-0.002473228,0.01991704,0.005466502,-0.003437976,0.00159843,0.004131068,1.545627,-0.3858031
