time,velocity_x,velocity_y,velocity_z
1703231569057,0.7943224,0.06364452,0.7265408
1703231569071,0.7975274,0.03163178,0.7307072
1703231569085,0.8009434,-0.001106527,0.7365601
1703231569098,0.8043548,-0.02981527,0.7444267
1703231569113,0.8073958,-0.05485936,0.7539105
1703231569126,0.8116326,-0.07485541,0.7627141
1703231569140,0.8182887,-0.09083033,0.7709717
1703231569154,0.8268161,-0.1024794,0.7796552
1703231569168,0.8350866,-0.1096107,0.7890188
1703231569182,0.8425672,-0.1162312,0.7982901
1703231569196,0.8490537,-0.123484,0.8056736
1703231569210,0.8553913,-0.1285193,0.8105097
1703231569223,0.8620952,-0.1284877,0.812686
1703231569237,0.8702015,-0.1240921,0.8123393
1703231569251,0.8782229,-0.1187771,0.809695
1703231569265,0.8843604,-0.1152441,0.8047454
1703231569279,0.8881506,-0.1125966,0.7988054
1703231569293,0.8908097,-0.1086521,0.792854
1703231569307,0.8932,-0.1027348,0.7868093
1703231569321,0.8928423,-0.09539931,0.7805132
1703231569334,0.888165,-0.0858662,0.7743544
1703231569348,0.8815668,-0.06256015,0.7737928
1703231569362,0.8806565,0.01064324,0.7852838
1703231569376,0.8884685,0.08538081,0.8057956
1703231569390,0.8945265,0.1232598,0.8260471
1703231569404,0.8847743,0.1290208,0.8250636
1703231569418,0.8687565,0.1083729,0.8195712
1703231569432,0.8481012,0.08452989,0.8123107
1703231569446,0.8217047,0.06757403,0.8010643
1703231569459,0.7952577,0.06250688,0.7965147
1703231569474,0.7702268,0.07625812,0.7999964
1703231569487,0.7484695,0.1061862,0.8125019
1703231569501,0.7311391,0.1442605,0.8300951
1703231569515,0.7162465,0.1737385,0.8434775
1703231569529,0.7014201,0.1860411,0.8506793
1703231569543,0.6884655,0.1815618,0.8545559
1703231569556,0.6773394,0.1670387,0.8570087
1703231569571,0.6685416,0.1463904,0.858784
1703231569584,0.6616698,0.1211215,0.8610635
1703231569598,0.6560227,0.09520867,0.8647771
1703231569613,0.6506125,0.0680993,0.8707777
1703231569626,0.6465548,0.04198037,0.8781706
1703231569641,0.6434653,0.0159385,0.8865921
1703231569654,0.6416827,-0.01290896,0.8959305
1703231569668,0.6402557,-0.03950913,0.9048719
1703231569683,0.6379837,-0.06687026,0.9156333
1703231569696,0.6353831,-0.08942065,0.9273344
1703231569709,0.6321298,-0.1074547,0.9401673
1703231569724,0.6281869,-0.1218479,0.9540421
1703231569737,0.6246309,-0.1317148,0.9672183
1703231569751,0.621222,-0.1391336,0.979644
1703231569765,0.6167722,-0.1445495,0.9917486
1703231569779,0.6096941,-0.1497784,1.004267
1703231569793,0.6006988,-0.1535709,1.016079
1703231569807,0.5898222,-0.1563423,1.026262
1703231569821,0.5779697,-0.1564981,1.035748
1703231569834,0.5669848,-0.1513989,1.044244
