time,position_x,position_y,position_z
1698907580032,0.004102413,0.7453167,-0.4666943
1698907580047,0.00412746,0.7453228,-0.466784
1698907580061,0.004155034,0.745334,-0.4668373
1698907580075,0.004189029,0.7453431,-0.4668854
1698907580089,0.0042462,0.7453465,-0.4669352
1698907580102,0.004295208,0.745368,-0.4669768
1698907580116,0.004329627,0.7453834,-0.4670203
1698907580130,0.004350455,0.745395,-0.4670554
1698907580145,0.004365515,0.7453985,-0.4670885
1698907580158,0.004384661,0.7454044,-0.4671471
1698907580172,0.004401004,0.745405,-0.4672012
1698907580186,0.004411887,0.7453961,-0.4672348
1698907580199,0.004442358,0.7453941,-0.4672751
1698907580213,0.004467214,0.7454355,-0.4673278
1698907580227,0.004497172,0.745481,-0.4673906
1698907580241,0.004524196,0.7455185,-0.4674474
1698907580254,0.004537875,0.7455227,-0.4674898
1698907580268,0.004554719,0.7455081,-0.4675195
1698907580283,0.004598737,0.7454679,-0.4675513
1698907580297,0.004648361,0.7454149,-0.4675734
1698907580311,0.004685175,0.745377,-0.4676054
1698907580325,0.004693761,0.7453579,-0.4676383
1698907580337,0.004704874,0.7453397,-0.467676
1698907580352,0.004742714,0.745307,-0.4676984
1698907580366,0.004789714,0.7452701,-0.4677172
1698907580381,0.004821628,0.745234,-0.4677293
1698907580395,0.004845718,0.7452054,-0.4677546
1698907580409,0.004846402,0.7451795,-0.4677729
1698907580422,0.004825857,0.7451834,-0.4678355
1698907580436,0.004781716,0.7452013,-0.4678798
1698907580449,0.004781425,0.7452151,-0.4679063
1698907580464,0.004775679,0.7452464,-0.467927
1698907580477,0.00475768,0.7452801,-0.467932
1698907580491,0.004747212,0.7453295,-0.4679645
1698907580505,0.004733136,0.7453806,-0.4679907
1698907580519,0.004715066,0.7454096,-0.4679912
1698907580533,0.00468724,0.7454379,-0.4679914
1698907580547,0.004628293,0.7454657,-0.468008
1698907580561,0.004548689,0.7454921,-0.4680414
1698907580574,0.004457751,0.7455232,-0.4680738
1698907580588,0.004400376,0.7455369,-0.4680864
1698907580603,0.004327582,0.74553,-0.4680932
1698907580617,0.004271565,0.7455298,-0.4680988
1698907580630,0.004206941,0.7455231,-0.4680891
1698907580644,0.004161377,0.7454846,-0.46809
1698907580657,0.004108574,0.745463,-0.4681083
1698907580671,0.004062666,0.7454333,-0.4681206
1698907580685,0.003979689,0.7453744,-0.4681603
1698907580699,0.00388799,0.7453355,-0.4681949
1698907580713,0.003849095,0.7453002,-0.4682316
1698907580727,0.003837232,0.7452757,-0.4682442
1698907580741,0.003833558,0.7452546,-0.46827
1698907580754,0.0038327,0.745275,-0.4683064
1698907580769,0.003834035,0.7452868,-0.4683353
1698907580783,0.003850359,0.7452899,-0.468353
1698907580797,0.003872573,0.7452828,-0.4683709
1698907580811,0.003891053,0.7452938,-0.4683859
1698907580825,0.003916267,0.7453076,-0.4684233
1698907580838,0.003943264,0.7453308,-0.4684593
1698907580852,0.003981551,0.7453546,-0.468469
1698907580867,0.004023194,0.74536,-0.4684761
1698907580881,0.004070412,0.7453934,-0.4684771
1698907580894,0.004115025,0.7454268,-0.4684898
1698907580908,0.00415425,0.7454624,-0.4684911
1698907580922,0.004181806,0.7454535,-0.468492
1698907580936,0.004218653,0.7454422,-0.4685051
1698907580950,0.004236791,0.7454448,-0.4685422
1698907580963,0.004249178,0.7454346,-0.4685821
1698907580977,0.004255224,0.7454271,-0.4686069
1698907580991,0.004279386,0.7453945,-0.46861
1698907581005,0.004310317,0.7453666,-0.4686177
1698907581020,0.004331246,0.7453575,-0.4686264
1698907581034,0.004361192,0.7453468,-0.468642
1698907581046,0.004380625,0.7453414,-0.4686441
1698907581060,0.00440052,0.7453402,-0.4686447
1698907581075,0.004424891,0.7453226,-0.46864
1698907581090,0.004447054,0.7453158,-0.4686553
1698907581104,0.004468076,0.7453145,-0.4686696
1698907581117,0.004464231,0.7453172,-0.4686547
1698907581131,0.004470155,0.7453039,-0.468641
1698907581144,0.004465673,0.7452848,-0.4686197
1698907581158,0.004445177,0.7453064,-0.4685879
1698907581172,0.0044233,0.7453203,-0.46857
1698907581186,0.004385257,0.7453505,-0.4685345
1698907581200,0.004334621,0.7453815,-0.4685027
1698907581214,0.004300142,0.7454197,-0.468456
1698907581228,0.004273452,0.7454468,-0.4684082
1698907581243,0.004237054,0.7454716,-0.4683557
1698907581257,0.0041722,0.7454767,-0.468301
1698907581271,0.004102767,0.7454966,-0.4682543
1698907581283,0.004020499,0.7455367,-0.4682231
1698907581297,0.00392518,0.7455861,-0.4681918
1698907581312,0.003841873,0.7456005,-0.4681576
1698907581325,0.00376704,0.7455944,-0.4681191
1698907581339,0.003687041,0.7455903,-0.4680774
